,name,Unnamed: 0,genre
688,로그 원: 스타워즈 스토리,688.0,"[['액션', '모험', '드라마', '판타지', '미국', '오스트레일리아', '영국', '2017']]"
689,킹 아서: 제왕의 검,689.0,"[['모험', '가족', '애니메이션', '일본', '2017']]"
690,극장판 포켓몬스터 너로 정했다!,690.0,"[['애니메이션', '모험', '코미디', '가족', '캐나다', '미국', '한국', '2017']]"
691,넛잡 2,691.0,"[['범죄', '액션', '미국', '2017']]"
692,아메리칸 메이드,692.0,"[['애니메이션', '미스터리', '영국', '폴란드', '2017']]"
693,러빙 빈센트,693.0,"[['한국', '2021']]"
694,보통사람,694.0,"[['드라마', '한국', '2017']]"
695,대장 김창수,695.0,"[['애니메이션', '모험', '가족', '판타지', '러시아 연방', '2016']]"
696,눈의 여왕 3: 눈과 불의 마법대결,696.0,"[['액션', '모험', '판타지', 'SF', '미국', '영국', '프랑스', '2016']]"
697,어쌔신 크리드,697.0,"[['애니메이션', '코미디', '영국', '2018']]"
698,플립,698.0,"[['스릴러', '서스펜스', '한국', '2017']]"
699,석조저택 살인사건,699.0,"[['드라마', '한국', '2016']]"
700,싱글라이더,700.0,"[['블랙코미디', '한국', '2017']]"
701,7호실,701.0,"[['애니메이션', '코미디', '가족', '영국', '2017']]"
702,몬스터 패밀리,702.0,"[['드라마', '멜로/로맨스', '아일랜드', '캐나다', '2016']]"
703,내 사랑,703.0,"[['애니메이션', '코미디', 'SF', '가족', '일본', '2017']]"
704,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,704.0,"[['코미디', '멜로/로맨스', '한국', '2016']]"
705,사랑하기 때문에,705.0,"[['SF', '스릴러', '영국', '2021']]"
706,희생부활자,706.0,"[['모험', '액션', '드라마', '한국', '미국', '2017']]"
707,옥자,707.0,"[['SF', '액션', '영국', '캐나다', '미국', '2017']]"
708,블레이드 러너 2049,708.0,"[['애니메이션', '모험', '가족', '벨기에', '프랑스', '2020']]"
709,빅풋 주니어,709.0,"[['액션', '범죄', '스릴러', '미국', '2017']]"
710,존 윅 - 리로드,710.0,"[['애니메이션', '멜로/로맨스', '일본', '2016']]"
711,목소리의 형태,711.0,"[['드라마', '스릴러', '한국', '2016']]"
712,판도라,712.0,"[['다큐멘터리', '한국', '2017']]"
713,공범자들,713.0,"[['느와르', '범죄', '액션', '한국', '2017']]"
714,미옥,714.0,"[['한국', '2020']]"
715,어느날,715.0,"[['멜로/로맨스', '스릴러', '한국', '2018']]"
716,딥,716.0,"[['애니메이션', '일본', '2016']]"
717,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,717.0,"[['액션', '스릴러', '미국', '2017']]"
718,어쌔신: 더 비기닝,718.0,"[['드라마', '한국', '2020']]"
719,발레리나,719.0,"[['드라마', '멜로/로맨스', '미국', '2017']]"
720,50가지 그림자: 심연,720.0,"[['드라마', '미국', '2016']]"
721,문라이트,721.0,"[['드라마', '전쟁', '멜로/로맨스', '미국', '오스트레일리아', '2016']]"
722,핵소 고지,722.0,"[['드라마', '한국', '2017']]"
723,채비,723.0,"[['멜로/로맨스', '판타지', '일본', '2016']]"
724,"나는 내일, 어제의 너와 만난다",724.0,"[['드라마', '미국', '2017']]"
725,예수는 역사다,725.0,"[['애니메이션', 'SF', '가족', '모험', '일본', '2017']]"
726,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,726.0,"[['영국', '인도', '2019']]"
727,더 큐어,727.0,"[['드라마', '인도', '2015']]"
728,이프 온리,728.0,"[['액션', '미국', '2017']]"
729,아토믹 블론드,729.0,"[['애니메이션', '액션', '코미디', '모험', '가족', '미국', '덴마크', '2017']]"
730,레고 닌자고 무비,730.0,"[['코미디', '액션', '한국', '2016']]"
731,비정규직 특수요원,731.0,"[['애니메이션', '액션', '모험', '코미디', '가족', '판타지', '미국', '덴마크', '2017']]"
732,레고 배트맨 무비,732.0,"[['애니메이션', '한국', '2017']]"
733,극장판 또봇: 로봇군단의 습격,733.0,"[['애니메이션', '일본', '2017']]"
734,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,734.0,"[['코미디', '드라마', '한국', '2017']]"
735,로마의 휴일,735.0,"[['드라마', '한국', '2015']]"
736,눈길,736.0,"[['미스터리', '스릴러', '한국', '2016']]"
737,시간위의 집,737.0,"[['애니메이션', '일본', '2016']]"
738,명탐정 코난: 에피소드 원-작아진 명탐정,738.0,"[['애니메이션', '일본', '2016']]"
739,루돌프와 많이있어,739.0,"[['스릴러', '다큐멘터리', '한국', '2017']]"
740,저수지 게임,740.0,"[['애니메이션', '스페인', '2016']]"
741,마이펫 오지,741.0,"[['다큐멘터리', '한국', '2017']]"
742,"서서평, 천천히 평온하게",742.0,"[['애니메이션', 'SF', '액션', '일본', '2017']]"
743,극장판 소드 아트 온라인 -오디널 스케일-,743.0,"[['애니메이션', '일본', '2016']]"
744,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,744.0,"[['드라마', '멜로/로맨스', '미국', '2016']]"
745,파리로 가는 길,745.0,"[['애니메이션', '일본', '2017']]"
746,킹 오브 프리즘 - 프라이드 더 히어로,746.0,"[['드라마', '멜로/로맨스', '범죄', '한국', '2015']]"
747,여교사,747.0,"[['공포', '스릴러', '범죄', '미국', '2017']]"
748,직쏘,748.0,"[['애니메이션', '일본', '2017']]"
749,베이블레이드 버스트 갓 : 갓 발키리의 탄생,749.0,"[['애니메이션', '독일', '2017']]"
750,라이언,750.0,"[['드라마', '한국', '2016']]"
751,더 테이블,751.0,"[['판타지', '드라마', '코미디', '홍콩', '2018']]"
752,루시드 드림,752.0,"[['액션', '드라마', '미국', '2016']]"
753,딥워터 호라이즌,753.0,"[['애니메이션', '코미디', '한국', '2017']]"
754,슈퍼 빼꼼: 스파이 대작전,754.0,"[['다큐멘터리', '한국', '2017']]"
755,김광석,755.0,"[['액션', '모험', '판타지', '미국', '2017']]"
756,다크타워: 희망의 탑,756.0,"[['범죄', '미스터리', '스릴러', '스페인', '2016']]"
757,인비저블 게스트,757.0,"[['한국', '2021']]"
758,사일런스,758.0,"[['모험', '애니메이션', '일본', '2017']]"
759,노 게임 노 라이프 -제로-,759.0,"[['드라마', '판타지', '미국', '스페인', '2016']]"
760,몬스터 콜,760.0,"[['드라마', '미국', '2016']]"
761,다크 나이트,761.0,"[['코미디', '드라마', '미국', '2016']]"
762,지랄발광 17세,762.0,"[['드라마', '멜로/로맨스', '미국', '뉴질랜드', '영국', '2016']]"
763,파도가 지나간 자리,763.0,"[['액션', '범죄', '미스터리', '캐나다', '미국', '2020']]"
764,원더,764.0,"[['애니메이션', '룩셈부르크', '벨기에', '독일', '노르웨이', '2017']]"
765,꼬마참새 리차드: 아프리카 원정대,765.0,"[['드라마', '멜로/로맨스', '일본', '2017']]"
766,너와 100번째 사랑,766.0,"[['애니메이션', '판타지', '독일', '2016']]"
767,드래곤 스펠: 마법 꽃의 비밀,767.0,"[['애니메이션', '모험', '가족', '러시아 연방', '2017']]"
768,오즈: 신기한 마법가루,768.0,"[['드라마', '판타지', '미국', '2016']]"
769,오두막,769.0,"[['드라마', '스릴러', '미국', '2016']]"
770,패트리어트 데이,770.0,"[['액션', '모험', '판타지', 'SF', '미국', '캐나다', '2017']]"
771,파워레인져스: 더 비기닝,771.0,"[['애니메이션', '모험', '영국', '2017']]"
772,바다 탐험대 옥토넛 시즌4: 더 파이널,772.0,"[['드라마', '미국', '2018']]"
773,더 서클,773.0,"[['액션', '일본', '2017']]"
774,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지,774.0,"[['모험', '판타지', '가족', '애니메이션', '일본', '2016']]"
775,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,775.0,"[['애니메이션', '일본', '2017']]"
776,극장판 쿠로코의 농구 라스트 게임,776.0,"[['드라마', '한국', '2017']]"
777,뷰티풀 투모로우,777.0,"[['애니메이션', '가족', '판타지', '미국', '2017']]"
778,리틀 프린세스 소피아 : 신비한 섬,778.0,"[['애니메이션', '모험', '코미디', '미국', '2017']]"
779,더 크리스마스,779.0,"[['애니메이션', '모험', '영국', '2017']]"
780,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,780.0,"[['애니메이션', '판타지', '중국', '2016']]"
781,나의 붉은고래,781.0,"[['드라마', '한국', '2016']]"
782,밤의 해변에서 혼자,782.0,"[['애니메이션', '가족', '독일', '2017']]"
783,래빗 스쿨,783.0,"[['드라마', '미국', '2016']]"
784,맨체스터 바이 더 씨,784.0,"[['공포', '미국', '2017']]"
785,위시 어폰,785.0,"[['애니메이션', '일본', '2017']]"
786,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,786.0,"[['스릴러', '드라마', '미국', '2017']]"
787,매혹당한 사람들,787.0,"[['드라마', '멜로/로맨스', '영국', '미국', '2017']]"
788,튤립 피버,788.0,"[['서스펜스', '액션', '스릴러', '미국', '영국', '캐나다', '2016']]"
789,윈드 리버,789.0,"[['애니메이션', '미국', '2020']]"
790,언더더씨,790.0,"[['드라마', '스릴러', '미국', '2016']]"
791,미스 슬로운,791.0,"[['멜로/로맨스', '미국', '2015']]"
792,매기스 플랜,792.0,"[['액션', '모험', '드라마', '미국', '2016']]"
793,잃어버린 도시 Z,793.0,"[['드라마', '일본', '2016']]"
794,심야식당 2,794.0,"[['스릴러', '미스터리', '드라마', '미국', '2017']]"
795,마더!,795.0,"[['드라마', '코미디', '한국', '2016']]"
796,"그래, 가족",796.0,"[['애니메이션', '모험', '가족', '판타지', '뮤지컬', '미국', '2016']]"
797,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,797.0,"[['코미디', '미국', '2017']]"
798,내가 죽기 전에 가장 듣고 싶은 말,798.0,"[['다큐멘터리', '영국', '미국', '러시아 연방', '우크라이나', '2016']]"
799,댄서,799.0,"[['판타지', '드라마', '한국', '2016']]"
800,"당신, 거기 있어줄래요",800.0,"[['애니메이션', '일본', '2017']]"
801,하이큐!! 재능과 센스,801.0,"[['애니메이션', '모험', '독일', '2017']]"
802,꼬마돼지 베이브의 대모험,802.0,"[['드라마', '영국', '프랑스', '벨기에', '2016']]"
803,"나, 다니엘 블레이크",803.0,"[['애니메이션', '액션', '드라마', '일본', '2017']]"
804,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,804.0,"[['드라마', '영국', '2017']]"
805,예감은 틀리지 않는다,805.0,"[['애니메이션', '한국', '프랑스', '일본', '2017']]"
806,레이디버그,806.0,"[['드라마', '멜로/로맨스', '아일랜드', '2006']]"
807,원스,807.0,"[['애니메이션', '코미디', '가족', '모험', '미국', '2017']]"
808,이모티: 더 무비,808.0,"[['드라마', '한국', '2017']]"
809,산상수훈,809.0,"[['드라마', '스릴러', '독일', '미국', '2016']]"
810,스노든,810.0,"[['애니메이션', '미스터리', '일본', '2017']]"
811,흑집사 -북 오브 더 아틀란틱-,811.0,"[['멜로/로맨스', '코미디', '일본', '2018']]"
812,첫키스만 50번째,812.0,"[['다큐멘터리', '한국', '2016']]"
813,다시 태어나도 우리,813.0,"[['드라마', '코미디', '뮤지컬', '미국', '2001']]"
814,헤드윅,814.0,"[['애니메이션', '일본', '2017']]"
815,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,815.0,"[['공포', '스릴러', '미국', '2016']]"
816,다크 하우스,816.0,"[['드라마', '일본', '2017']]"
817,반지의 제왕 : 반지원정대 (확장판),817.0,"[['드라마', '영국', '2017']]"
818,잠깐만 회사 좀 관두고 올게,818.0,"[['드라마', '미국', '2016']]"
819,엘르,819.0,"[['애니메이션', '러시아 연방', '2016']]"
820,우리의 20세기,820.0,"[['애니메이션', '인도', '2016']]"
821,키코리키: 황금모자의 비밀,821.0,"[['드라마', '미국', '2017']]"
822,피터와 모글리의 크리스마스 어드벤처,822.0,"[['드라마', '스릴러', '미국', '2016']]"
823,어메이징 메리,823.0,"[['드라마', '미국', '2016']]"
824,녹터널 애니멀스,824.0,"[['드라마', '미스터리', '미국', '2017']]"
825,파운더,825.0,"[['코미디', '드라마', '스페인', '2020']]"
826,7번째 내가 죽던 날,826.0,"[['애니메이션', '드라마', '다큐멘터리', '한국', '2019']]"
827,더 플랜,827.0,"[['액션', 'SF', '미국', '2017']]"
828,판타스틱 단편 걸작선 1,828.0,"[['애니메이션', '일본', '2015']]"
829,가디언즈 오브 갤럭시,829.0,"[['애니메이션', '코미디', '미국', '2017']]"
830,하이큐!! 승자와 패자,830.0,"[['드라마', '영국', '미국', '2016']]"
831,극장판 위 베어 베어스: 곰 브라더스,831.0,"[['드라마', '독일', '2003']]"
832,나는 부정한다,832.0,"[['드라마', '캐나다', '프랑스', '2016']]"
833,루터,833.0,"[['드라마', '멜로/로맨스', '일본', '2016']]"
834,단지 세상의 끝,834.0,"[['드라마', '멜로/로맨스', '미국', '2017']]"
835,"좋아해, 너를",835.0,"[['드라마', '멜로/로맨스', '그리스', '2015']]"
836,리빙보이 인 뉴욕,836.0,"[['액션', '한국', '2016']]"
837,반지의 제왕 : 왕의 귀환 (확장판),837.0,"[['스릴러', '모험', '미국', '2016']]"
838,"나의 사랑, 그리스",838.0,"[['서스펜스', '드라마', '일본', '2017']]"
839,역모-반란의 시대,839.0,"[['드라마', '프랑스', '독일', '미국', '2016']]"
840,너브,840.0,"[['애니메이션', '모험', '코미디', '러시아 연방', '2017']]"
841,세 번째 살인,841.0,"[['미스터리', '스릴러', '미국', '2016']]"
842,패터슨,842.0,"[['스릴러', '드라마', '일본', '2016']]"
843,매직울프,843.0,"[['액션', '스릴러', '일본', '2016']]"
844,걸 온 더 트레인,844.0,"[['다큐멘터리', '한국', '2017']]"
845,분노,845.0,"[['애니메이션', '일본', '2016']]"
846,데스노트: 더 뉴 월드,846.0,"[['모험', '드라마', '멜로/로맨스', 'SF', '미국', '2017']]"
847,마리안느와 마가렛,847.0,"[['액션', '스릴러', '미국', '2017']]"
848,극장판 암살교실 : 365일의 시간,848.0,"[['드라마', '한국', '2017']]"
849,스페이스 비트윈 어스,849.0,"[['드라마', '영국', '미국', '2016']]"
850,키드냅,850.0,"[['멜로/로맨스', '모험', '코미디', '프랑스', '벨기에', '2016']]"
851,반지의 제왕 : 두개의 탑 (확장판),851.0,"[['드라마', '미국', '칠레', '프랑스', '2016']]"
852,내게 남은 사랑을,852.0,"[['애니메이션', '멕시코', '2017']]"
853,지니어스,853.0,"[['애니메이션', '중국', '2015']]"
854,로스트 인 파리,854.0,"[['드라마', '멜로/로맨스', '한국', '2017']]"
855,재키,855.0,"[['다큐멘터리', '한국', '2018']]"
856,몬스터 섬의 비밀,856.0,"[['애니메이션', '뮤지컬', '모험', '판타지', '코미디', '가족', '노르웨이', '2015']]"
857,아기돼지 3형제와 매직램프,857.0,"[['애니메이션', '미국', '2016']]"
858,메소드,858.0,"[['애니메이션', '중국', '2015']]"
859,러브레터,859.0,"[['드라마', '네덜란드', '2020']]"
860,배저로와 친구들: 신비한 모험,860.0,"[['공포', '일본', '2016']]"
861,슈퍼 버드,861.0,"[['드라마', '오스트리아', '룩셈부르크', '2016']]"
862,부니베어: 로거빅 컴백홈 프로젝트,862.0,"[['드라마', '벨기에', '프랑스', '2016']]"
863,골드,863.0,"[['액션', '스릴러', '영국', '독일', '2016']]"
864,사다코 대 카야코,864.0,"[['가족', '드라마', '영국', '2020']]"
865,에곤 쉴레: 욕망이 그린 그림,865.0,"[['드라마', '한국', '2016']]"
866,언노운 걸,866.0,"[['한국', '2020']]"
867,아우토반,867.0,"[['애니메이션', '러시아 연방', '미국', '중국', '2016']]"
868,"내 어깨 위 고양이, 밥",868.0,"[['드라마', '이란', '2015']]"
869,꿈의 제인,869.0,"[['드라마', '가족', '코미디', '영국', '프랑스', '2000']]"
870,"안녕, 나의 소울메이트",870.0,"[['애니메이션', '일본', '2015']]"
871,슈퍼오리 : 태양을 지켜라,871.0,"[['드라마', '미국', '2004']]"
872,클로저,872.0,"[['스릴러', '독일', '2016']]"
873,빌리 엘리어트,873.0,"[['애니메이션', '한국', '2017']]"
874,하이큐!! 끝과 시작,874.0,"[['드라마', '영국', '2016']]"
875,패션 오브 크라이스트,875.0,"[['공포', '영국', '미국', '2016']]"
876,언프렌드,876.0,"[['애니메이션', '모험', '영국', '2015']]"
877,파워배틀 와치카: 와치가면의 역습,877.0,"[['공포', '미스터리', '스릴러', '한국', '2019']]"
878,레이디 맥베스,878.0,"[['액션', '드라마', '러시아 연방', '2017']]"
879,제인 도,879.0,"[['드라마', '멜로/로맨스', '미국', '2017']]"
880,토마스와 친구들: 수수께끼 해적선과 보물찾기,880.0,"[['드라마', '가족', '일본', '2016']]"
881,유리정원,881.0,"[['드라마', '프랑스', '독일', '2016']]"
882,스테이션 7,882.0,"[['코미디', '영국', '미국', '2017']]"
883,송 투 송,883.0,"[['애니메이션', '미국', '2017']]"
884,행복 목욕탕,884.0,"[['다큐멘터리', '캐나다', '2017']]"
885,프란츠,885.0,"[['포르투갈', '2011']]"
886,빌리 진 킹: 세기의 대결,886.0,"[['다큐멘터리', '한국', '2016']]"
887,극장판 어드벤처 타임: 비밀의 아일랜드,887.0,"[['애니메이션', '중국', '2015']]"
888,아이 앰 히스 레저,888.0,"[['액션', '범죄', '스릴러', '미국', '2017']]"
889,러브 액츄얼리,889.0,"[['멜로/로맨스', '드라마', '미국', '2020']]"
890,뚜르: 내 생애 최고의 49일,890.0,"[['판타지', '모험', '멕시코', '2016']]"
891,부니베어: 나무 도둑의 습격,891.0,"[['애니메이션', '일본', '2021']]"
892,슬립리스: 크리미널 나이트,892.0,"[['액션', '모험', '애니메이션', '중국', '2015']]"
893,그 후,893.0,"[['공포', '스릴러', '미국', '2016']]"
894,오즈의 마법사 2,894.0,"[['스릴러', '태국', '2017']]"
895,은혼,895.0,"[['드라마', '미국', '2017']]"
896,신서유기 : 몽키킹의 부활,896.0,"[['액션', '스릴러', '한국', '2016']]"
897,인카네이트,897.0,"[['범죄', '코미디', '한국', '2015']]"
898,배드 지니어스,898.0,"[['액션', 'SF', '스릴러', '미국', '2016']]"
899,"괜찮아요, 미스터 브래드",899.0,"[['액션', '한국', '2016']]"
900,부산행,900.0,"[['드라마', '한국', '2020']]"
901,검사외전,901.0,"[['전쟁', '드라마', '한국', '2016']]"
902,캡틴 아메리카: 시빌 워,902.0,"[['공포', '스릴러', '미국', '2020']]"
903,밀정,903.0,"[['미스터리', '스릴러', '드라마', '한국', '2016']]"
904,터널,904.0,"[['서사', '드라마', '한국', '2016']]"
905,인천상륙작전,905.0,"[['액션', '모험', '판타지', '미국', '2016']]"
906,럭키,906.0,"[['액션', '범죄', '한국', '2016']]"
907,곡성,907.0,"[['애니메이션', '액션', '모험', '코미디', '가족', '미국', '2016']]"
908,덕혜옹주,908.0,"[['모험', '가족', '판타지', '미국', '영국', '2018']]"
909,닥터 스트레인지,909.0,"[['드라마', '스릴러', '한국', '2016']]"
910,마스터,910.0,"[['스릴러', '드라마', '한국', '2016']]"
911,주토피아,911.0,"[['애니메이션', '액션', '모험', '코미디', '가족', '미국', '중국', '2016']]"
912,신비한 동물사전,912.0,"[['드라마', '한국', '2017']]"
913,판도라,913.0,"[['SF', '미국', '2018']]"
914,아가씨,914.0,"[['범죄', '액션', '미국', '2016']]"
915,쿵푸팬더3,915.0,"[['드라마', '가족', '대만', '말레이지아', '2018']]"
916,귀향,916.0,"[['액션', '모험', '판타지', 'SF', '미국', '2016']]"
917,데드풀,917.0,"[['판타지', '미스터리', '미국', '2016']]"
918,나우 유 씨 미 2,918.0,"[['드라마', '한국', '2015']]"
919,형,919.0,"[['액션', '스릴러', '미국', '2016']]"
920,엑스맨: 아포칼립스,920.0,"[['애니메이션', '모험', '코미디', '가족', '미국', '2016']]"
921,미스 페레그린과 이상한 아이들의 집,921.0,"[['판타지', '공포', '스릴러', '모로코', '프랑스', '2018']]"
922,히말라야,922.0,"[['모험', '드라마', '가족', '미국', '2018']]"
923,제이슨 본,923.0,"[['애니메이션', '모험', '코미디', '미국', '2019']]"
924,도리를 찾아서,924.0,"[['드라마', '뮤지컬', '멜로/로맨스', '미국', '2016']]"
925,아수라,925.0,"[['액션', '모험', '판타지', 'SF', '미국', '2016']]"
926,정글북,926.0,"[['코미디', '드라마', '한국', '2016']]"
927,마이펫의 이중생활,927.0,"[['코미디', '모험', '한국', '2016']]"
928,라라랜드,928.0,"[['모험', '드라마', '미국', '2015']]"
929,배트맨 대 슈퍼맨: 저스티스의 시작,929.0,"[['공포', '미국', '2016']]"
930,굿바이 싱글,930.0,"[['범죄', '드라마', '한국', '2015']]"
931,봉이 김선달,931.0,"[['액션', '모험', '판타지', '미스터리', 'SF', '미국', '2021']]"
932,레버넌트: 죽음에서 돌아온 자,932.0,"[['액션', '모험', 'SF', '미국', '2016']]"
933,컨저링 2,933.0,"[['드라마', '액션', '한국', '2016']]"
934,내부자들: 디 오리지널,934.0,"[['모험', '드라마', '미국', '2016']]"
935,수어사이드 스쿼드,935.0,"[['애니메이션', '모험', '코미디', '가족', '판타지', '미국', '2015']]"
936,인디펜던스 데이 : 리써전스,936.0,"[['범죄', '드라마', '영국', '미국', '2015']]"
937,탐정 홍길동: 사라진 마을,937.0,"[['범죄', '드라마', '한국', '2015']]"
938,벤허,938.0,"[['스릴러', '한국', '2015']]"
939,굿 다이노,939.0,"[['드라마', '한국', '2015']]"
940,셜록: 유령신부,940.0,"[['액션', '모험', '판타지', '미국', '2016']]"
941,특별수사: 사형수의 편지,941.0,"[['액션', '모험', 'SF', '스릴러', '미국', '2016']]"
942,시간이탈자,942.0,"[['미스터리', '가족', '서스펜스', '한국', '2016']]"
943,동주,943.0,"[['판타지', '드라마', '한국', '2016']]"
944,워크래프트: 전쟁의 서막,944.0,"[['공포', '미국', '2016']]"
945,스타트렉 비욘드,945.0,"[['드라마', '전쟁', '한국', '2015']]"
946,미씽: 사라진 여자,946.0,"[['미스터리', '스릴러', '한국', '2015']]"
947,"당신, 거기 있어줄래요",947.0,"[['스위스', '2021']]"
948,라이트 아웃,948.0,"[['범죄', '공포', '스릴러', '미국', '2021']]"
949,오빠생각,949.0,"[['드라마', '한국', '2016']]"
950,"날, 보러와요",950.0,"[['멜로/로맨스', '미국', '2016']]"
951,씽,951.0,"[['액션', '서부', '미국', '2016']]"
952,맨 인 더 다크,952.0,"[['모험', '판타지', '미국', '2016']]"
953,"고산자, 대동여지도",953.0,"[['액션', '모험', '미국', '2016']]"
954,미 비포 유,954.0,"[['멜로/로맨스', '코미디', '한국', '2015']]"
955,매그니피센트 7,955.0,"[['코미디', '멜로/로맨스', '영국', '2016']]"
956,갓 오브 이집트,956.0,"[['다큐멘터리', '실험', '크로아티아', '2021']]"
957,레전드 오브 타잔,957.0,"[['액션', '범죄', '스릴러', '영국', '미국', '2016']]"
958,좋아해줘,958.0,"[['드라마', '한국', '2016']]"
959,브리짓 존스의 베이비,959.0,"[['오스트레일리아', '2020']]"
960,스플릿,960.0,"[['애니메이션', '액션', '미국', '2019']]"
961,런던 해즈 폴른,961.0,"[['멜로/로맨스', '코미디', '한국', '2015']]"
962,국가대표 2,962.0,"[['독일', '스웨덴', '2018']]"
963,인페르노,963.0,"[['스릴러', '한국', '2015']]"
964,앵그리버드 더 무비,964.0,"[['드라마', '미국', '2016']]"
965,그날의 분위기,965.0,"[['액션', '범죄', '드라마', '미스터리', '스릴러', '미국', '2016']]"
966,사냥,966.0,"[['액션', '모험', '판타지', 'SF', '미국', '2016']]"
967,널 기다리며,967.0,"[['드라마', '멜로/로맨스', '아일랜드', '미국', '영국', '2016']]"
968,설리: 허드슨강의 기적,968.0,"[['애니메이션', '모험', '코미디', '가족', '미국', '2016']]"
969,잭 리처: 네버 고 백,969.0,"[['애니메이션', '코미디', '가족', '미국', '2015']]"
970,로그 원: 스타워즈 스토리,970.0,"[['액션', '범죄', '스릴러', '미국', '프랑스', '2016']]"
971,싱 스트리트,971.0,"[['서스펜스', '모험', '액션', '미국', '2020']]"
972,아이스 에이지: 지구 대충돌,972.0,"[['모험', '가족', '판타지', '미국', '2016']]"
973,몬스터 호텔 2,973.0,"[['드라마', '판타지', '한국', '2016']]"
974,메카닉: 리크루트,974.0,"[['애니메이션', '일본', '2016']]"
975,고스트버스터즈,975.0,"[['드라마', '한국', '2015']]"
976,거울나라의 앨리스,976.0,"[['드라마', '가족', '한국', '2016']]"
977,가려진 시간,977.0,"[['드라마', '한국', '2015']]"
978,명탐정 코난: 순흑의 악몽,978.0,"[['액션', '모험', '판타지', '미국', '2015']]"
979,해어화,979.0,"[['드라마', '미국', '2015']]"
980,계춘할망,980.0,"[['액션', '모험', '드라마', '판타지', '미국', '2016']]"
981,"로봇, 소리",981.0,"[['다큐멘터리', '태국', '2018']]"
982,스타워즈: 깨어난 포스,982.0,"[['멜로/로맨스', '드라마', '대만', '2015']]"
983,빅쇼트,983.0,"[['드라마', '한국', '2015']]"
984,헌츠맨: 윈터스 워,984.0,"[['스릴러', '미국', '2020']]"
985,나를 잊지 말아요,985.0,"[['미스터리', '스릴러', '미국', '2016']]"
986,나의 소녀시대,986.0,"[['공포', '미국', '2016']]"
987,조선마술사,987.0,"[['애니메이션', '일본', '2015']]"
988,언더 워터,988.0,"[['애니메이션', '코미디', '가족', '미국', '2016']]"
989,클로버필드 10번지,989.0,"[['드라마', '멜로/로맨스', '영국', '미국', '프랑스', '2015']]"
990,위자: 저주의 시작,990.0,"[['코미디', '드라마', '한국', '2016']]"
991,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,991.0,"[['드라마', '스릴러', '미국', '2015']]"
992,아기배달부 스토크,992.0,"[['판타지', '모험', '미국', '오스트레일리아', '2018']]"
993,캐롤,993.0,"[['액션', '범죄', '미국', '2015']]"
994,위대한 소원,994.0,"[['애니메이션', '모험', '코미디', '가족', '판타지', '미국', '2015']]"
995,스포트라이트,995.0,"[['공포', '한국', '2016']]"
996,구스범스,996.0,"[['애니메이션', '가족', '한국', '2019']]"
997,포인트 브레이크,997.0,"[['스릴러', '한국', '2015']]"
998,앨빈과 슈퍼밴드: 악동 어드벤처,998.0,"[['드라마', '한국', '2015']]"
999,혼숨,999.0,"[['액션', '모험', '코미디', '판타지', 'SF', '미국', '2016']]"
1000,극장판 안녕 자두야,1000.0,"[['애니메이션', '모험', '가족', '미국', '2016']]"
1001,비밀은 없다,1001.0,"[['드라마', '영국', '미국', '독일', '2016']]"
1002,순정,1002.0,"[['모험', '판타지', '가족', '애니메이션', '일본', '2016']]"
1003,닌자터틀 : 어둠의 히어로,1003.0,"[['애니메이션', '모험', '판타지', '액션', '일본', '2016']]"
1004,드림 쏭,1004.0,"[['스릴러', '액션', '일본', '2015']]"
1005,독수리 에디,1005.0,"[['드라마', '프랑스', '2019']]"
1006,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,1006.0,"[['애니메이션', '코미디', '모험', '일본', '2015']]"
1007,원피스 필름 골드,1007.0,"[['다큐멘터리', '한국', '2016']]"
1008,아이 엠 어 히어로,1008.0,"[['드라마', '한국', '2015']]"
1009,남과 여,1009.0,"[['애니메이션', '네덜란드', '2009']]"
1010,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,1010.0,"[['드라마', '한국', '2015']]"
1011,"무현, 두 도시 이야기",1011.0,"[['다큐멘터리', '한국', '2020']]"
1012,글로리데이,1012.0,"[['애니메이션', '중국', '2016']]"
1013,노트북,1013.0,"[['영국', '2021']]"
1014,대호,1014.0,"[['코미디', '한국', '2015']]"
1015,부활,1015.0,"[['애니메이션', '가족', '코미디', '모험', '인도', '미국', '2017']]"
1016,매직브러시,1016.0,"[['애니메이션', '판타지', '모험', '한국', '2016']]"
1017,조이,1017.0,"[['애니메이션', '판타지', '프랑스', '2015']]"
