,month,year,num_of_screen0,num_of_screening0,nation2,num_of_ch,major_distributor,grade,time,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,a_avg_dir,r_avg_dir,a_avg_act,r_avg_act
1696,8,2018,57,1482,2,5,0.0,3,57.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,10769.5,7.705
1697,11,2019,138,1544,0,0,0.0,3,97.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,418333.3333,5.58,506017.5833,7.959375
1698,11,2013,293,7740,1,0,1.0,4,117.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,203108.6,8.402,338074.5667,7.879166667
1699,12,2019,238,3938,1,4,0.0,4,90.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73000.0,6.78,213550.0,6.755666667
1700,8,2016,172,1555,0,6,0.0,1,96.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121522.75,7.865,8200.0,7.95
1701,6,2015,50,147,1,0,0.0,4,90.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,225768.32117104737,5.498639112275811,184128.8611,6.730833333
1702,11,2014,544,28547,0,0,0.0,2,104.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,125195.4286,7.757142857,1378425.893,8.060383929
1703,11,2016,126,2794,2,4,0.0,2,103.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,15802.63889,6.711666667
1704,9,2016,199,6371,1,3,0.0,3,96.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,60000.0,7.565,299042.5,7.678166667
1705,2,2016,288,11092,1,0,0.0,4,118.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,99458.4,8.28,242711.9444,8.244984127
1706,8,2019,155,1538,0,0,1.0,1,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1707,5,2017,1357,85225,1,5,1.0,2,129.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1525833.333,7.880833333,902446.4876,7.890033333
1708,12,2013,568,16864,0,0,1.0,2,115.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,3246696.0,7.816666667
1709,12,2013,517,16151,0,0,1.0,2,115.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,3246696.0,7.816666667
1710,3,2019,2100,186382,1,4,1.0,2,123.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5800000.0,8.165,2317164.979,7.6825
1711,11,2018,175,888,2,6,0.0,1,77.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18634.66667,8.556666667,37104.4,7.621666667
1712,11,2018,276,1557,1,3,0.0,1,85.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,225768.32117104737,5.498639112275811,446016.5556,8.1755
1713,4,2016,1991,161696,1,3,1.0,2,147.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7590000.0,7.202222222,6795666.667,8.931666667
1714,3,2014,1106,110109,1,3,1.0,3,136.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7590000.0,7.202222222,2406211.333,8.235
1715,10,2013,302,10623,1,6,1.0,3,134.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,979500.0,8.428333333,615285.475,8.75
1716,1,2014,120,1108,2,0,0.0,2,115.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6236.0,7.526666667,122761.7556,8.047666667
1717,12,2019,1143,22732,1,7,1.0,2,109.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12000.0,9.16,105242.1833,7.155
1718,5,2018,350,3440,2,0,0.0,1,77.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1719,8,2019,276,10983,1,4,0.0,2,108.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,210000.0,8.11,232482.6167,8.2365
1720,1,2018,575,16145,2,0,0.0,3,104.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1721,3,2016,199,3093,0,0,0.0,4,103.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,225768.32117104737,5.498639112275811,1575108.944,7.468055556
1722,9,2013,563,48616,1,1,1.0,3,134.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225768.32117104737,3.11,288941.8016220561,3.11
1723,6,2016,640,45816,1,6,1.0,3,134.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,960142.8571,7.881428571,581750.79,7.8496
1724,2,2017,605,22770,1,2,1.0,2,145.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,465283.4444,8.343333333,155300.1667,8.235
1725,10,2014,343,12956,2,6,0.0,2,97.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000.0,8.58,101166.6667,7.866666667
1726,4,2015,250,4534,1,0,0.0,3,99.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,546788.6333,8.436666667,447552.3033,7.965833333
1727,12,2013,104,1034,2,9,0.0,1,95.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000.0,8.54,215950.125,9.144375
1728,6,2013,27,779,2,4,0.0,4,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16305.0,7.418,499662.5708,7.7455
1729,1,2018,1177,85925,1,0,1.0,1,104.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2790000.0,9.245714286,1581588.2,8.312
1730,3,2018,192,10218,2,2,1.0,4,132.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,89666.66667,8.02,202222.619,8.191964286
1731,2,2019,65,1587,2,0,0.0,3,115.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1732,2,2019,480,7872,2,2,0.0,3,118.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100000.0,7.32,182666.6667,7.198333333
1733,3,2019,169,3385,2,0,1.0,3,112.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1734,5,2013,62,1103,1,0,0.0,4,82.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,33490.25,6.375,288941.8016220561,5.461852312476617
1735,3,2017,984,56425,1,3,1.0,2,118.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,840082.5,8.13,3195902.552,7.825714286
1736,3,2013,37,832,2,0,0.0,2,98.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,835910.6,8.673333333,416782.5167,8.058194444
1737,4,2018,677,30760,1,4,1.0,3,97.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,451605.1771,8.163059524
1738,6,2013,136,1272,2,3,0.0,1,82.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16492.5,4.875,87506.0,8.828
1739,1,2019,192,2960,2,3,0.0,3,118.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17095.6,7.63,244086.2302,8.373968254
1740,10,2016,100,2474,1,6,1.0,1,102.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,230725.1667,8.55,311426.6333,7.91352381
1741,9,2014,180,2010,2,6,0.0,1,85.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75000.0,7.95,579191.6,7.639
1742,1,2018,194,1356,2,0,0.0,1,76.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202000.0,7.576666667,288941.8016220561,5.461852312476617
1743,1,2016,1365,97404,1,11,1.0,1,95.0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2169000.72,7.923571429,1341379.742,7.931315476
1744,7,2013,197,2035,2,1,0.0,1,73.0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23045.5,5.624761905,8942.0,5.482857143
1745,12,2014,16,438,0,4,0.0,2,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4960.0,8.07,32000.0,8.373333333
1746,4,2019,447,7901,0,2,0.0,3,108.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1590000.0,7.841428571,1660684.583,8.0205
1747,10,2018,531,12370,1,5,1.0,2,120.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,710782.3667,7.635
1748,11,2019,612,10514,1,6,1.0,3,87.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,8078.0,6.52
1749,5,2013,525,21734,1,5,1.0,1,95.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,230000.0,9.35,850301.5143,8.802519048
1750,2,2019,298,2585,1,2,1.0,2,130.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,129255.2,7.38,791252.6,7.76
1751,4,2018,361,4131,1,4,0.0,3,123.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,379000.0,7.223333333,367026.7417,7.829238095
1752,11,2015,255,3946,1,4,1.0,4,118.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1398750.0,7.7625,1285589.926,8.163660714
1753,1,2013,382,13627,1,4,1.0,4,172.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,516551.2222,7.827777778,1517762.884,8.249142857
1754,12,2014,75,1203,2,3,0.0,3,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6833.5,7.5625,106556.3857,7.42525
1755,12,2014,53,824,2,3,0.0,3,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6833.5,7.5625,106556.3857,7.42525
1756,4,2016,575,24680,1,3,1.0,3,103.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,350000.0,7.46,382940.1032,7.795753968
1757,4,2017,99,2342,1,0,1.0,4,103.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,200000.0,7.596666667,1939522.05,8.035833333
1758,11,2017,167,4098,1,0,0.0,3,94.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14210.0,6.78,2569500.0,7.91
1759,6,2016,74,1399,2,4,0.0,3,64.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16930.0,8.591428571,288941.8016220561,5.461852312476617
1760,1,2017,211,1936,2,4,0.0,1,75.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23333.33333,6.4,47777.77778,7.372222222
1761,10,2013,152,2158,1,4,1.0,4,102.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,225768.32117104737,5.498639112275811,1175099.693,7.936666667
1762,10,2018,167,3470,1,4,0.0,3,102.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18000.0,9.26,267057.7083,8.74375
1763,10,2014,93,2423,1,7,0.0,4,104.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,33000.0,8.24,1616057.394,7.982647619
1764,8,2017,482,42002,1,3,0.0,4,117.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,454334.8,8.056,404762.2778,7.511555556
1765,7,2018,68,2449,1,3,0.0,4,121.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70933.5,8.175,874171.1429,7.969166667
1766,9,2013,102,1192,1,4,0.0,4,91.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,107470.8333,5.961428571,640088.25,7.170714286
1767,5,2017,588,20315,2,2,1.0,2,126.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2564428.571,8.368571429,1441031.567,7.605333333
1768,6,2017,92,3857,2,3,0.0,3,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42345.5,8.6475,288941.8016220561,5.461852312476617
1769,3,2019,43,722,2,4,0.0,2,71.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42345.5,8.6475,288941.8016220561,5.461852312476617
1770,2,2015,728,139988,1,3,1.0,4,128.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2299000.0,8.282857143,450806.4841,8.033809524
1771,9,2017,1687,95922,1,3,1.0,4,141.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2299000.0,8.282857143,429327.8175,8.15047619
1772,9,2018,38,2080,2,0,0.0,1,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1773,12,2012,638,58869,0,3,1.0,2,135.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3125000.0,6.697142857,1319658.607,7.49375
1774,12,2015,196,2737,0,0,0.0,3,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39000.0,7.806666667,288941.8016220561,5.461852312476617
1775,7,2013,116,1508,2,5,0.0,2,98.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9317.5,5.806666667,338270.1667,7.122166667
1776,2,2018,107,2780,1,2,1.0,3,194.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1093842.25,8.675,100283.0833,8.14875
1777,10,2014,201,3098,1,0,0.0,4,94.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24000.0,5.86,2289372.125,7.533583333
1778,1,2015,232,4327,2,3,0.0,3,97.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82980.0,7.165,314595.9524,7.385714286
1779,1,2014,527,12994,2,2,0.0,1,94.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,563333.3333,6.7
1780,9,2014,890,80584,0,4,1.0,4,147.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4230796.0,8.71,2134408.19,7.502857143
1781,9,2019,1429,66479,0,3,1.0,4,139.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1167500.0,7.61,2291591.476,7.696448413
1782,12,2015,133,1223,0,0,0.0,4,92.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847205.4,6.947142857,634016.75,5.718732143
1783,9,2015,764,54995,0,2,1.0,3,120.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,225768.32117104737,5.498639112275811,2917571.429,8.183142857
1784,5,2016,764,41076,0,2,1.0,3,125.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1698586.8,7.504,1452354.857,8.217142857
1785,6,2018,1137,107907,0,3,1.0,3,116.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1530000.0,7.657142857,2463936.508,8.205698413
1786,8,2018,164,1826,1,4,0.0,3,110.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,663333.3333,8.273333333,1293726.688,8.238125
1787,4,2016,120,2030,2,0,0.0,1,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1788,3,2015,156,1983,0,2,0.0,4,87.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4769.857143,6.58625,570195.7708,7.125833333
1789,7,2016,72,3085,2,4,0.0,2,117.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60928.33333,8.276666667,53186.67857,7.67952381
1790,8,2017,1906,184075,0,4,1.0,3,137.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,4690516.884,8.278357143
1791,8,2016,1105,113201,0,0,1.0,2,116.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3936750.0,7.456,4109066.667,8.001333333
1792,8,2014,264,5076,0,4,0.0,3,86.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11253.25,6.63,972787.3333,7.475888889
1793,2,2018,168,1728,0,10,0.0,1,76.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,178333.3333,8.063333333
1794,1,2017,570,14146,0,9,0.0,1,72.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,230536.9444,7.459444444
1795,11,2013,47,878,1,1,0.0,3,156.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1093842.25,8.675,1130177.0,6.33
1796,7,2015,1113,77590,1,5,1.0,3,125.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3140000.0,8.235,1400551.0,7.560625
1797,10,2019,1315,81336,1,5,1.0,3,128.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1864000.0,8.208333333,1779137.5,8.039
1798,7,2013,634,28783,1,0,1.0,1,95.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622500.0,8.2025,352108.9444,7.164861111
1799,3,2013,128,1793,2,0,0.0,1,110.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17000.0,8.87,11482.625,7.59125
1800,7,2014,182,2384,1,0,1.0,1,91.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370000.0,8.075,1247425.943,7.962238095
1801,7,2014,48,950,1,4,0.0,4,107.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,225768.32117104737,5.498639112275811,1819749.554,8.052916667
1802,4,2013,138,2432,2,0,0.0,3,99.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22000.0,6.675,335393.2183,7.43615873
1803,1,2015,1118,39748,1,3,1.0,3,112.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1266000.0,7.648,212368.2222,7.341222222
1804,1,2015,502,1688,1,3,1.0,3,112.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1266000.0,7.648,212368.2222,7.341222222
1805,11,2016,102,2003,2,4,0.0,4,133.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10448.66667,7.953333333,458739.7917,7.51575
1806,7,2013,257,2854,2,8,0.0,1,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30301.33333,7.403333333,1017125.0,6.1525
1807,6,2018,268,1365,2,4,0.0,1,81.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30301.33333,7.403333333,288941.8016220561,5.461852312476617
1808,10,2013,733,78095,1,6,1.0,2,112.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3140000.0,8.235,3880424.581,8.310428571
1809,10,2017,1640,137423,1,4,1.0,2,130.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,3660000.0,8.76,4223642.857,8.684928571
1810,10,2013,49,892,2,2,0.0,1,60.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95600.0,7.532,74687.5,7.2725
1811,6,2017,145,1544,2,5,0.0,1,60.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15333.33333,8.006666667,571545.9505,7.99232381
1812,10,2016,291,2205,2,2,0.0,1,60.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000.0,8.04,18458.33333,7.766666667
1813,11,2014,110,805,2,2,1.0,1,62.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000.0,8.04,288941.8016220561,5.461852312476617
1814,3,2018,136,1017,2,7,0.0,1,88.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,284262.2646,7.283616071
1815,6,2019,1336,85875,1,4,1.0,1,100.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3130000.0,9.203333333,1378454.306,8.67547619
1816,6,2013,191,2407,2,2,0.0,1,75.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,59000.0,7.01,288941.8016220561,5.461852312476617
1817,10,2013,397,12218,0,4,1.0,3,114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2767320.125,8.00375,1229322.696,6.9649375
1818,8,2015,331,6463,0,6,0.0,3,105.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1332909.625,6.52125,963030.5706,7.917755102
1819,8,2013,198,3859,2,4,0.0,4,111.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18260.4,6.624,263723.6071,7.9975
1820,11,2018,273,1399,2,0,0.0,1,75.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1821,5,2015,435,14640,1,4,1.0,2,129.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1300310.333,8.3675,177331.3333,7.922444444
1822,11,2018,161,2281,2,2,0.0,3,95.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,573333.3333,8.37,606276.3333,8.192142857
1823,3,2018,806,31823,1,1,1.0,2,118.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,278000.0,7.645,149413.75,8.055
1824,9,2014,378,16226,1,3,0.0,4,113.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,758400.0,7.38,454727.3333,7.310555556
1825,12,2017,359,4444,2,3,0.0,4,105.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,247959.3333,8.303333333,294811.1738,7.83852381
1826,5,2015,206,3037,1,0,1.0,3,113.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,166333.3333,9.01,18703.41667,7.858333333
1827,5,2014,417,23243,1,3,1.0,2,119.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2631571.429,8.894285714,367678.1111,7.095138889
1828,6,2014,1602,107875,1,5,1.0,2,164.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,596153.3,7.5305,1460340.5,7.041333333
1829,6,2017,1739,87234,1,4,1.0,2,151.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1176000.0,8.076,1527121.896,7.32825
1830,10,2015,432,10083,2,2,0.0,3,86.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,662142.8571,7.287142857,576140.25,7.583666667
1831,4,2016,310,5064,1,2,0.0,3,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,6.14,270015.2,7.892857143
1832,3,2015,249,3433,1,0,0.0,3,93.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13186.0,7.105,469681.1111,7.230555556
1833,7,2019,3,98,2,2,0.0,3,96.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,18250.0,5.475
1834,2,2017,622,18387,1,0,1.0,1,92.0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,2055166.667,6.39
1835,8,2016,123,2472,1,4,0.0,3,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,785447.7292,8.090166667
1836,5,2018,530,17066,1,4,1.0,3,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,174606.8333,7.133083333
1837,4,2016,329,5792,1,9,0.0,4,115.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94666.66667,7.353333333,954763.2698,8.009320106
1838,2,2017,590,20692,1,0,1.0,3,106.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,995000.0,7.436666667,1375212.946,8.013630952
1839,7,2016,390,5939,0,0,0.0,3,136.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,225768.32117104737,5.498639112275811,410000.0,5.355
1840,6,2015,51,1418,2,2,0.0,3,108.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9233.6,6.506,61373.85,6.999833333
1841,12,2018,53,572,0,0,1.0,1,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1842,12,2018,96,924,1,3,1.0,3,121.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,18000.0,7.7075,18520.33333,8.128777778
1843,6,2016,691,39372,0,5,1.0,3,120.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,654158.4,5.982857143,2649623.246,8.315369048
1844,4,2017,1154,46377,0,7,1.0,3,130.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,612333.3333,7.216666667,1195312.662,8.012517007
1845,10,2015,776,31783,0,3,1.0,3,125.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,2498000.0,7.809166667
1846,4,2014,100,2259,2,8,0.0,3,118.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14887.66667,5.853333333,226664.3095,7.46347619
1847,12,2015,352,5487,1,0,0.0,3,91.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
1848,3,2017,276,5754,1,3,0.0,3,132.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,40333.33333,8.59,496851.25,8.084166667
1849,2,2013,54,604,1,4,1.0,2,93.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134166.6667,7.796666667,302897.5125,7.7575
1850,4,2016,353,5654,1,3,0.0,3,88.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,531149.5714,6.722857143,60750.33333,6.463333333
1851,8,2017,79,3271,1,3,0.0,2,92.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,110000.0,8.13,631111.6667,8.105555556
1852,5,2019,36,835,2,2,0.0,1,94.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23978.25,8.821666667,16000.0,9.17
1853,12,2019,109,1948,2,3,0.0,2,107.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60928.33333,8.276666667,16590.4,7.410166667
1854,4,2017,288,3536,1,3,0.0,3,115.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,458000.0,8.095,392184.3968,8.26952381
1855,4,2015,231,3859,0,0,0.0,1,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,625453.3333,9.15,1646861.333,7.1885
