name,nation,rep_nation,distributor,date3,month,year,sales0,boxoffice_num0,num_of_screen0,num_of_screening0,nation2,num_of_ch,major_distributor,grade,time,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,sales_share,a_avg_dir,r_avg_dir,a_avg_act,r_avg_act
신의 한 수,한국,한국,(주)쇼박스,2014.7.3,7,2014,28812027456,3566852,794,77109,한국,0,1,15세 관람가,106,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.70%,1075099.5,8.69,1480380.952,8.152
신의 한 수: 귀수편,한국,한국,(주)씨제이이엔엠,2019.11.7,11,2019,18463776050,2157437,1246,82178,한국,3,1,15세 관람가,106,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.00%,1075099.5,8.69,1480380.952,8.152
신이 보낸 사람,한국,한국,"주식회사 마운틴픽쳐스,(주)마인스 엔터테인먼트",2014.2.13,2,2014,3068195600,424258,285,12684,한국,1,0,15세 관람가,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20%,211427.5,7.115,0,0
실버라이닝 플레이북,미국,미국,(주)나이너스엔터테인먼트,2013.2.14,2,2013,947622500,126842,226,5870,미국,4,0,청소년 관람불가,122,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.10%,3156098.5,8.601833333,3068603.833,8.697619048
심야식당,일본,일본,(주)영화사 진진,2015.6.18,6,2015,1045229474,132192,180,5779,기타,0,0,12세 관람가,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,0,0,53194.33333,7.4435
심야식당 2,일본,일본,(주)디스테이션,2017.6.8,6,2017,366613900,46700,235,3825,기타,1,0,12세 관람가,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,58761.5,8.3375,37798.6,8.148333333
싱 스트리트,아일랜드,"아일랜드,영국,미국",(주)이수C&E,2016.5.19,5,2016,4489637672,560790,494,22825,기타,4,0,15세 관람가,106,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.30%,1433333.333,9.096666667,1186048.75,8.320666667
싱글라이더,한국,한국,워너브러더스 코리아(주),2017.2.22,2,2017,2685519021,351276,576,16746,한국,3,1,15세 관람가,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20%,0,0,2039562.595,8.308785714
썬더와 마법저택,벨기에,벨기에,(주)씨제이이엔엠,2013.12.24,12,2013,6113745500,904143,818,15582,기타,2,1,전체 관람가,86,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.20%,570714.2857,8.748571429,705000,8.45
썬더와 마법저택,벨기에,벨기에,(주)씨제이이엔엠,2013.12.24,12,2013,3109415000,459295,422,6081,기타,2,1,전체 관람가,86,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.20%,570714.2857,8.748571429,705000,8.45
썬키스 패밀리,한국,한국,메가박스중앙(주)플러스엠,2019.3.27,3,2019,245549900,31742,417,4922,한국,7,0,15세 관람가,105,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,0,0,1215940.957,7.890547619
쎄시봉,한국,한국,(주)씨제이이엔엠,2015.2.5,2,2015,13571515911,1715370,829,51744,한국,8,1,15세 관람가,122,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.80%,3621428.571,8.674285714,1914885.863,7.934802083
"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",일본,일본,(주)넥스트엔터테인먼트월드(NEW),2018.1.11,1,2018,208532200,27069,390,3749,기타,3,1,15세 관람가,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,16930,8.591428571,9605.5,8.09425
쓰리 빌보드,미국,미국,이십세기폭스코리아(주),2018.3.15,3,2018,800125700,97480,110,4013,미국,3,1,15세 관람가,115,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.00%,51754.66667,8.22,585847.2143,7.972857143
쓰리 썸머 나잇,한국,한국,"(주)리틀빅픽쳐스,(주)인벤트스톤",2015.7.15,7,2015,616132846,77621,297,5391,한국,5,0,청소년 관람불가,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,2149041.238,7.815285714
쓰리데이즈 투 킬,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2014.4.3,4,2014,1749223200,229673,388,13766,미국,4,1,15세 관람가,115,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.10%,279517.6667,7.981666667,481479.5667,7.603333333
씬 시티: 다크히어로의 부활,미국,미국,메가박스중앙(주)플러스엠,2014.9.11,9,2014,656718748,83182,345,8415,미국,4,0,청소년 관람불가,102,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.00%,806879.1,7.6,264047.7679,6.403321429
씽,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016.12.21,12,2016,13266175589,1730773,1516,36836,미국,7,1,전체 관람가,108,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.30%,239725.1667,8.60125,1180426.256,8.48218254
씽,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016.12.21,12,2016,8203857789,1063175,795,19645,미국,7,1,전체 관람가,108,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.50%,239725.1667,8.60125,1180426.256,8.48218254
아가씨,한국,한국,(주)씨제이이엔엠,2016.6.1,6,2016,35211229991,4287839,1171,90365,한국,2,1,청소년 관람불가,144,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.00%,11021,8.1525,0,0
아기곰 보보 구출 대작전,노르웨이,노르웨이,와이드 릴리즈(주),2018.4.25,4,2018,117475900,16447,207,1236,기타,6,0,전체 관람가,75,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.00%,21553.5,6.79,696690.8333,7.44
아기기린 자라파,프랑스,"프랑스,벨기에",롯데쇼핑㈜롯데엔터테인먼트,2013.2.14,2,2013,133077000,20811,87,1265,기타,3,1,전체 관람가,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,17077,8.965,17997.33333,8.305555556
아기돼지 3형제와 매직램프,중국,중국,(주)팝엔터테인먼트,2017.3.23,3,2017,208444600,26670,135,1388,기타,4,0,전체 관람가,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,7
아기돼지 3형제와 쿵푸랜드,중국,중국,와이드 릴리즈(주),2018.2.1,2,2018,106685100,16268,154,921,기타,4,0,전체 관람가,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,7
아기배달부 스토크,미국,미국,워너브러더스 코리아(주),2016.12.7,12,2016,2436955700,322354,538,9388,미국,3,1,전체 관람가,87,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,320000,8.83,402478.4167,8.079166667
아내를 죽였다,한국,한국,(주)케이티알파,2019.12.11,12,2019,764772560,91924,556,9087,한국,3,0,15세 관람가,97,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,0,0,1173672.889,7.479166667
아담스 패밀리,미국,"미국,영국,캐나다",유니버설픽쳐스인터내셔널 코리아(유),2019.11.7,11,2019,2636891140,329955,802,11242,미국,7,1,전체 관람가,93,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,998514.2857,7.981,363474.5397,7.520575397
아더 우먼,미국,미국,이십세기폭스코리아(주),2014.11.13,11,2014,593353218,78978,331,6408,미국,5,1,15세 관람가,109,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,87250,7.415,126115.1778,7.346888889
아더와 미니모이 3: 두 세계의 전쟁,프랑스,프랑스,(주)라이크콘텐츠,2015.11.5,11,2015,434914800,61550,267,2071,기타,5,0,전체 관람가,101,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,137200,7.186,455076.9792,7.572875
아델라인 : 멈춰진 시간,미국,미국,(주)쇼박스,2015.10.15,10,2015,310087419,40096,239,3425,미국,2,1,12세 관람가,112,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,0,0,75917.5,7.594166667
아마데우스 감독판,미국,미국,시네마 뉴원,2015.10.29,10,2015,108229000,13428,31,513,미국,0,0,12세 관람가,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0
아마조니아,프랑스,"프랑스,브라질","(주)영화사 빅,(주)버킷스튜디오",2015.8.5,8,2015,169462200,23704,105,875,기타,0,0,전체 관람가,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00%,42000,8.095,0,0
아메리칸 메이드,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2017.9.14,9,2017,3175539145,401541,691,26356,미국,3,1,15세 관람가,115,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.20%,1725000,7.6725,1152533.333,7.916666667
아메리칸 셰프,미국,미국,(주)영화사 진진,2015.1.7,1,2015,1245833929,152508,111,4879,미국,6,0,15세 관람가,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,5325303.533,8.825555556,4248174.378,8.330388889
아메리칸 스나이퍼,미국,미국,워너브러더스 코리아(주),2015.1.14,1,2015,2800001438,344766,308,10769,미국,5,1,청소년 관람불가,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20%,3283666.667,8.986,1503557.5,8.0781
아메리칸 울트라,미국,미국,(주)씨제이이엔엠,2015.8.27,8,2015,1301387295,161382,341,8634,미국,5,1,청소년 관람불가,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,0,0,697472.8125,7.214666667
아메리칸 허슬,미국,미국,(주)누리픽쳐스,2014.2.20,2,2014,1196594170,155622,245,6178,미국,5,0,청소년 관람불가,138,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.10%,3156098.5,8.601833333,2783013.85,8.653
아무르,프랑스,"프랑스,독일,오스트리아",(주)티캐스트,2012.12.19,12,2012,426495700,55946,30,1817,기타,3,0,15세 관람가,127,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,17740.5,7.613333333,23569.06667,7.991111111
아바타,미국,미국,"주식회사 해리슨앤컴퍼니,이십세기폭스코리아(주)",2018.5.24,5,2018,407273500,36226,68,1952,미국,4,1,12세 관람가,162,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.00%,1093842.25,8.675,54359.79167,7.3275
아바타 정글의 비밀,중국,중국,(주)팝엔터테인먼트,2014.3.27,3,2014,86145900,12876,162,846,기타,2,0,전체 관람가,82,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0
아빠는 딸,한국,한국,메가박스중앙(주)플러스엠,2017.4.12,4,2017,5054757395,647305,586,33263,한국,2,0,12세 관람가,115,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30%,387,0,545.25,5.96
아빠를 빌려드립니다,한국,한국,"메가박스중앙(주)플러스엠,(주)레드로버",2014.11.20,11,2014,1190329500,172652,326,8457,한국,5,0,12세 관람가,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,804000,7.894285714,1242782.255,7.587285714
아사코,일본,일본,(주)이수C&E,2019.3.14,3,2019,128973619,14946,167,1736,기타,2,0,12세 관람가,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,4009.285714,8.52,7520.45,6.9125
아수라,한국,한국,(주)씨제이이엔엠,2016.9.28,9,2016,20576226662,2594028,1278,68040,한국,4,1,청소년 관람불가,132,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.20%,0,0,2850477.89,7.469069048
아스테릭스: 신들의 전당,프랑스,프랑스,(주)나이너스엔터테인먼트,2015.4.30,4,2015,108464000,15315,104,801,기타,10,0,전체 관람가,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,17333.33333,7.667333333,44862.89815,7.840703704
아우토반,영국,"영국,독일",와이드 릴리즈(주),2017.3.22,3,2017,196841500,24983,153,3489,기타,0,0,15세 관람가,99,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,22000,6.675,230967.9167,8.040625
아유레디?,한국,한국,(주)나이너스엔터테인먼트,2013.9.26,9,2013,87050500,12767,21,846,한국,2,0,12세 관람가,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,0,0,159472.0833,7.6625
아이 앰 히스 레저,캐나다,캐나다,오드,2017.10.19,10,2017,158340439,19771,139,2401,기타,1,0,12세 관람가,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,20000,9.21,708822.8571,8.3
아이 엠 러브,이탈리아,이탈리아,"(주)영화사 진진,(주)영화사 조제",2018.7.26,7,2018,157479906,19881,30,877,기타,4,0,청소년 관람불가,119,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,89666.66667,8.02,53275.875,7.909166667
아이 엠 마더,미국,미국,"(주)삼백상회,(주)팬엔터테인먼트",2019.4.11,4,2019,774580700,94119,213,8218,미국,0,0,15세 관람가,102,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.00%,430959.375,7.60125,47035.4,8.492
아이 엠 어 히어로,일본,일본,(주)영화사 빅,2016.9.21,9,2016,1806714900,212599,263,8536,기타,3,0,청소년 관람불가,127,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,52975.8,6.986,17841.38889,7.608666667
아이 캔 스피크,한국,한국,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",2017.9.21,9,2017,25526451186,3279296,1140,93012,한국,2,1,12세 관람가,119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.50%,0,0,1935926.286,8.432857143
아이 캔 온리 이매진,미국,미국,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS",2018.6.21,6,2018,182789600,22120,156,2639,미국,4,0,12세 관람가,110,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,35000,9.08,99611.11111,8.982222222
아이 필 프리티,미국,미국,(주)홈초이스,2018.6.6,6,2018,2127094300,240297,213,11900,미국,2,0,15세 관람가,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,390000,8.01,73991.25,8.355
"아이, 토냐",미국,미국,"(주)영화사 진진,(주)누리픽쳐스",2018.3.8,3,2018,114741400,14002,186,1866,미국,2,0,청소년 관람불가,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,670333.3333,8.703333333,1527972.6,8.181333333
아이돌 마스터 무비 : 빛의 저편으로!,일본,일본,(주)머스트씨무비릴리징컴퍼니,2015.11.19,11,2015,211857000,29193,55,986,기타,0,0,전체 관람가,121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,29000,9.26,29000,9.26
아이리시맨,미국,미국,판씨네마(주),2019.11.20,11,2019,293466900,34723,68,1125,미국,3,0,청소년 관람불가,209,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.00%,53702,7.3,906842.1667,8.072952381
아이스,러시아,러시아,(주)마노엔터테인먼트,2019.2.7,2,2019,132095780,16695,110,1057,기타,0,0,전체 관람가,90,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.00%,0,0,0,5.67
아이스 에이지: 지구 대충돌,미국,미국,이십세기폭스코리아(주),2016.7.20,7,2016,4092484600,553760,580,13018,미국,5,1,전체 관람가,94,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.20%,0,0,291334.7333,7.722133333
아이언맨 3,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013.4.25,4,2013,70806364000,9001331,1389,163584,미국,6,1,12세 관람가,129,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4.60%,3064666.667,7.803333333,3470054.694,7.850527778
아이엠스타 뮤직어워드,일본,일본,(주)씨제이이엔엠,2016.9.14,9,2016,455696500,67027,358,3019,기타,8,1,전체 관람가,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,1012,7.05,94428.57143,8.7
아인,일본,일본,판씨네마(주),2018.2.28,2,2018,135549900,17287,160,1684,기타,0,0,15세 관람가,109,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.00%,20500,7.573333333,11548.5,7.325
아일라,터키,터키,(주)영화사 빅,2018.6.21,6,2018,331882900,43612,371,4848,기타,2,0,15세 관람가,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.00%,0,0,0,9.6
아쿠아맨,미국,"미국,호주",워너브러더스 코리아(주),2018.12.19,12,2018,44113636704,5038154,2443,105005,미국,6,1,12세 관람가,143,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.70%,960142.8571,7.881428571,1508347.657,8.078466667
아쿠아맨,미국,"미국,호주",워너브러더스 코리아(주),2018.12.19,12,2018,30454292381,3491857,1285,54505,미국,6,1,12세 관람가,143,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.70%,960142.8571,7.881428571,1508347.657,8.078466667
아토믹 블론드,미국,미국,(주)키다리이엔티,2017.8.30,8,2017,1177725658,155368,471,12300,미국,3,0,청소년 관람불가,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,1283598.714,7.825,915077.0794,7.817809524
아티스트 봉만대,한국,한국,씨너스엔터테인먼트(주),2013.8.29,8,2013,93817000,14188,131,1795,한국,4,0,청소년 관람불가,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,115577,7.76,0,0
아픈 만큼 사랑한다,한국,한국,(주)드림팩트엔터테인먼트,2019.4.3,4,2019,112581600,16154,121,1517,한국,1,0,전체 관람가,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,516750,7.815,0,0
악녀,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2017.6.8,6,2017,9739662144,1208081,685,46070,한국,5,1,청소년 관람불가,123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.60%,787899,7.55,1316261.958,7.54322619
악의 연대기,한국,한국,(주)씨제이이엔엠,2015.5.14,5,2015,17361815332,2192525,776,64351,한국,5,1,15세 관람가,102,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.00%,0,0,703176.1157,6.218380952
악인전,한국,한국,"(주)에이스메이커무비웍스,(주)키위미디어그룹",2019.5.15,5,2019,29133760150,3364712,1307,97351,한국,3,0,청소년 관람불가,110,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.50%,1368333.333,7.895,3456666.667,8.212
악질경찰,한국,한국,워너브러더스 코리아(주),2019.3.20,3,2019,2256615278,262233,833,22785,한국,3,1,청소년 관람불가,122,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,192,0,70317.5625,7.664333333
안나,프랑스,프랑스,판씨네마(주),2019.8.28,8,2019,958388240,116029,431,7492,기타,0,0,15세 관람가,119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,17000,8.66,0,0
안나 카레니나,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2013.3.21,3,2013,989494500,144351,248,7651,미국,3,1,15세 관람가,130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,113402,7.47,2228026.5,7.8825
안녕 베일리,미국,미국,CGV아트하우스,2019.9.5,9,2019,501461800,61099,184,3729,미국,6,0,전체 관람가,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,61000,9.2,775326.5167,8.306833333
"안녕, 나의 소녀",대만,대만,오드,2018.5.16,5,2018,870407954,111751,155,6145,기타,2,0,12세 관람가,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,110000,7.11,112036,7.7875
"안녕, 나의 소울메이트",홍콩,홍콩,(주)나이너스엔터테인먼트,2017.12.7,12,2017,191541500,24381,165,1927,기타,3,0,15세 관람가,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,14591.33333,7.833333333,877603.5,8.105
"안녕, 전우치! 도술로봇대결전",한국,한국,(주)리틀빅픽쳐스,2015.10.8,10,2015,92435600,13055,173,1076,한국,6,0,전체 관람가,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,13000,8.54,402307.1905,8.69
"안녕, 티라노: 영원히, 함께",한국,한국,(주)넥스트엔터테인먼트월드(NEW),2019.8.14,8,2019,1591019230,203667,512,7421,한국,3,1,전체 관람가,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,410000,8.765,305333.3333,6.9125
"안녕, 헤이즐",미국,미국,이십세기폭스코리아(주),2014.8.13,8,2014,5833905000,749146,326,17946,미국,4,1,12세 관람가,125,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.40%,272333.3333,7.866666667,119434.3333,7.489375
안도 타다오,일본,일본,(주)영화사 진진,2019.4.25,4,2019,285639985,34807,75,1834,기타,0,0,전체 관람가,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,0,0,0,0
안시성,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2018.9.19,9,2018,46335334026,5440186,1540,110439,한국,3,1,12세 관람가,135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.60%,1835129.25,7.945,2677600,8.137666667
알라딘,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2019.5.23,5,2019,1.07E+11,12552283,1409,266469,미국,0,1,전체 관람가,90,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,5.60%,5043333.333,9.032857143,977647.0833,8.025
알렉스 크로스,미국,미국,(주)인벤트스톤,2013.3.14,3,2013,164165000,22978,162,3168,미국,3,0,청소년 관람불가,101,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,1062600,6.896,433365.1667,6.684444444
"알로, 슈티",프랑스,프랑스,"(주)프레인글로벌,(주)콘텐츠판다",2015.7.2,7,2015,115129400,14289,33,746,기타,2,0,12세 관람가,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,9154.611111,8.272222222
알리타: 배틀 엔젤,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)",2019.2.5,2,2019,18571455667,1952063,1043,52666,미국,5,1,12세 관람가,122,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1.00%,419158.2,7.738,1184310.557,8.0189
암살,한국,한국,(주)쇼박스,2015.7.22,7,2015,98463132781,12705700,1519,175185,한국,3,1,15세 관람가,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70%,5929666.667,7.859,5446166.667,7.788777778
암수살인,한국,한국,(주)쇼박스,2018.10.3,10,2018,32995138548,3789321,1177,126127,한국,2,1,15세 관람가,110,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.80%,3621428.571,8.674285714,5516714.286,8.435142857
암전,한국,한국,TCO(주)더콘텐츠온,2019.8.15,8,2019,933064215,105574,423,5127,한국,3,0,12세 관람가,91,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.00%,164.6666667,6,64704.25,7.784583333
앙: 단팥 인생 이야기,일본,일본,그린나래미디어(주),2015.9.10,9,2015,219663862,27590,41,1415,기타,3,0,12세 관람가,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,5538,8.29,36585.34921,8.517142857
애나벨,미국,미국,워너브러더스 코리아(주),2014.10.2,10,2014,7083492943,926027,464,29000,미국,0,1,15세 관람가,106,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.40%,0,0,258439.25,6.683333333
애나벨 : 인형의 주인,미국,미국,워너브러더스 코리아(주),2017.8.10,8,2017,15527492238,1934270,1006,35103,미국,4,1,15세 관람가,109,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.90%,1230000,7.66,1359955.417,7.384
애나벨 집으로,미국,미국,워너브러더스 코리아(주),2019.6.26,6,2019,3993147140,481766,653,16619,미국,4,1,15세 관람가,106,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.20%,0,0,767727.4,7.794
애드 아스트라,미국,미국,이십세기폭스코리아(주),2019.9.19,9,2019,4518393460,513375,853,27816,미국,1,1,12세 관람가,123,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20%,93564.71429,7.965714286,347500,8.351666667
애프터,미국,미국,판씨네마(주),2019.8.22,8,2019,493826240,58664,235,3190,미국,4,0,15세 관람가,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,0,0,565306.5,5.22
애프터 어스,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013.5.30,5,2013,3831856167,537920,484,19867,미국,4,1,12세 관람가,100,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.20%,580250,6.8575,634500,7.723666667
액슬,미국,미국,(주)팝엔터테인먼트,2018.10.18,10,2018,153698800,18219,149,2574,미국,4,0,12세 관람가,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,0,0,23665.91667,7.13725
앤젤스 셰어: 천사를 위한 위스키,영국,"영국,프랑스",(주)티캐스트,2013.5.16,5,2013,135331671,17257,23,796,기타,6,0,15세 관람가,101,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,41250,8.6775,12973.86111,7.800277778
앤트맨,미국,"미국,영국",월트디즈니컴퍼니코리아(주),2015.9.3,9,2015,23529209937,2841795,949,74649,미국,2,1,12세 관람가,118,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.40%,0,0,0,5.66
앤트맨과 와스프,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2018.7.4,7,2018,47468053685,5448134,1775,148244,미국,7,1,12세 관람가,118,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2.60%,2472500,8.321666667,2590570.625,8.422438492
앨빈과 슈퍼밴드: 악동 어드벤처,미국,미국,이십세기폭스코리아(주),2016.2.4,2,2016,2125772200,292495,380,8917,미국,11,1,전체 관람가,92,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,148051,8.025,306122.7315,8.01825
