"","name","date","sales","sales_share","boxoffice_num","num_of_screen","rep_nation","nation","num_of_screenings","distributor","director1","director2","director3","director4","director5","director6","director7","actor1","actor2","actor3","actor4","actor5","actor6","actor7","actor8","actor9","actor10","actor11","actor12","actor13","actor14","actor15","actor16","date2","month","year","y","director8","director9","actor17","actor18","actor19","nation2"
"1027","더 퍼지","2013.11.6","1,032,196,000","0.10%","137,340","232","6,013","미국","미국","유니버설픽쳐스인터내셔널 코리아(유)"," 에베라도 발레리오 구트","","","",NA,NA,NA," 안나 데 라 레구에라"," 테노크 휴에타"," 조쉬 루카스"," 캐시디 프리먼","","","","","","","","","",NA,NA,NA,"0","11","2013",13,NA,NA,NA,NA,NA,"2"
"1028","카운슬러","2013.11.14","966,623,000","0.10%","133,272","293","7,740","미국","미국,영국","이십세기폭스코리아(주)","","","","",NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"0","11","2013",13,NA,NA,NA,NA,NA,"2"
"1029","리딕","2013.11.28","927,494,000","0.10%","132,059","275","7,468","미국","미국","(주)영화사 빅"," 데이빗 토히","","","",NA,NA,NA," 빈 디젤"," 케이티 색코프"," 칼 어번"," 조디 몰라"," 놀런 제라드 펑크","","","","","","","","",NA,NA,NA,"0","11","2013",13,NA,NA,NA,NA,NA,"2"
"1030","러시 : 더 라이벌","2013.10.9","931,998,000","0.10%","126,994","270","8,129","미국","미국","롯데쇼핑㈜롯데엔터테인먼트"," 론 하워드","","","",NA,NA,NA," 크리스 헴스워스"," 다니엘 브륄"," 올리비아 와일드"," 알렉산드라 마리아 라라","","","","","","","","","",NA,NA,NA,"0","10","2013",13,NA,NA,NA,NA,NA,"2"
"1031","실버라이닝 플레이북","2013.2.14","947,622,500","0.10%","126,842","226","5,870","미국","미국","(주)나이너스엔터테인먼트"," 데이비드 O. 러셀","","","",NA,NA,NA," 제니퍼 로렌스"," 브래들리 쿠퍼"," 로버트 드 니로"," 크리스 터커","","","","","","","","","",NA,NA,NA,"0","02","2013",13,NA,NA,NA,NA,NA,"2"
"1032","버틀러: 대통령의 집사","2013.11.28","884,325,000","0.10%","126,822","182","4,927","미국","미국","(주)넥스트엔터테인먼트월드(NEW)"," 리 다니엘스","","","",NA,NA,NA," 포레스트 휘태커"," 오프라 윈프리"," 로빈 윌리엄스"," 앨런 릭먼"," 존 쿠삭"," 제인 폰다"," 레니 크라비츠"," 알렉스 페티퍼"," 데이빗 오예로워"," 머라이어 캐리"," 제임스 마스던","","",NA,NA,NA,"0","11","2013",13,NA,NA,NA,NA,NA,"2"
"1033","극장판 도라에몽: 진구의 비밀도구 박물관","2013.7.25","780,545,500","0.10%","122,172","239","3,555","일본","일본","롯데쇼핑㈜롯데엔터테인먼트"," 테라모토 유키요","","","",NA,NA,NA," 미즈타 와사비"," 오오하라 메구미"," 카카즈 유미"," 키무라 스바루"," 세키 토모카즈"," 치아키","","","","","","","",NA,NA,NA,"0","07","2013",13,NA,NA,NA,NA,NA,"3"
"1034","배우는 배우다","2013.10.24","811,202,000","0.10%","111,948","297","9,265","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"," 신연식","","","",NA,NA,NA," 이준"," 서영희","","","","","","","","","","","",NA,NA,NA,"0","10","2013",13,NA,NA,NA,NA,NA,"1"
"1035","제로 다크 서티","2013.3.7","780,080,000","0.10%","108,991","258","6,966","미국","미국","(주)에스비에스콘텐츠허브"," 캐스린 비글로우","","","",NA,NA,NA," 제시카 차스테인"," 제이슨 클락"," 조엘 에저튼"," 크리스 프랫","","","","","","","","","",NA,NA,NA,"0","03","2013",13,NA,NA,NA,NA,NA,"2"
"1036","마지막 4중주","2013.7.25","810,075,500","0.10%","107,975","42","3,031","미국","미국","(주)티캐스트"," 야론 질버맨","","","",NA,NA,NA," 필립 세이모어 호프만"," 크리스토퍼 월켄"," 캐서린 키너"," 마크 이바니어","","","","","","","","","",NA,NA,NA,"0","07","2013",13,NA,NA,NA,NA,NA,"2"
"1037","월터의 상상은 현실이 된다","2013.12.31","743,042,000","0.00%","107,278","378","1,889","미국","미국","글뫼 주식회사,이십세기폭스코리아(주)"," 벤 스틸러","","","",NA,NA,NA," 벤 스틸러"," 크리스틴 위그"," 숀 펜"," 셜리 맥클레인","","","","","","","","","",NA,NA,NA,"0","12","2013",13,NA,NA,NA,NA,NA,"2"
"1038","바람이 분다","2013.9.5","747,245,500","0.00%","106,439","288","6,684","일본","일본","롯데쇼핑㈜롯데엔터테인먼트","","","","",NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"0","09","2013",13,NA,NA,NA,NA,NA,"3"
"1039","일대종사","2013.8.22","734,516,000","0.00%","101,568","193","5,822","중국","중국","CGV아트하우스"," 왕가위","","","",NA,NA,NA," 양조위"," 장쯔이"," 송혜교"," 장첸","","","","","","","","","",NA,NA,NA,"0","08","2013",13,NA,NA,NA,NA,NA,"3"
"1040","R.I.P.D. : 알.아이.피.디.","2013.8.22","725,451,071","0.00%","101,460","268","5,744","미국","미국","유니버설픽쳐스인터내셔널 코리아(유)"," 로베르트 슈벤트케","","","",NA,NA,NA," 라이언 레이놀즈"," 제프 브리지스"," 케빈 베이컨","","","","","","","","","","",NA,NA,NA,"0","08","2013",13,NA,NA,NA,NA,NA,"2"
"1041","로덴시아: 마법왕국의 전설","2013.10.2","632,768,500","0.00%","98,575","221","3,017","페루","페루,아르헨티나","(주)영화사 빅"," 데이비드 비스바노","","","",NA,NA,NA," 헤르난 브라보"," 나탈리아 로스미나티"," 엔리크 포셀라나"," 리카르도 알라니스","","","","","","","","","",NA,NA,NA,"0","10","2013",13,NA,NA,NA,NA,NA,"3"
"1042","원피스 극장판 Z","2013.3.21","626,891,000","0.00%","93,239","267","3,968","일본","일본","(주)씨제이이엔엠"," 나가미네 타츠야","","","",NA,NA,NA," 타나카 마유미"," 나카이 카즈야"," 오카무라 아케미"," 시노하라 료코"," 카가와 테루유키","","","","","","","","",NA,NA,NA,"0","03","2013",13,NA,NA,NA,NA,NA,"3"
"1043","마마","2013.1.23","662,161,500","0.00%","91,143","164","4,091","미국","미국","유니버설픽쳐스인터내셔널 코리아(유)","","","","",NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"0","01","2013",13,NA,NA,NA,NA,NA,"2"
"1044","몬스터 주식회사","2001.12.20","933,962,500","0.10%","90,143","177","2,594","미국","미국","한국소니픽쳐스릴리징브에나비스타영화㈜,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)","","","","",NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"2013.2.7","02","2013",13,NA,NA,NA,NA,NA,"2"
"1045","더 콜","2013.6.20","626,952,634","0.00%","88,953","241","5,412","미국","미국","(주)넥스트엔터테인먼트월드(NEW)","","","","",NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"0","06","2013",13,NA,NA,NA,NA,NA,"2"
"1046","뷰티풀 크리처스","2013.4.18","582,030,544","0.00%","82,995","278","7,272","미국","미국","롯데쇼핑㈜롯데엔터테인먼트"," 리처드 라그라브네스","","","",NA,NA,NA," 앨리스 잉글러트"," 제레미 아이언스"," 엠마 톰슨"," 에미 로섬"," 엘든 이렌리치","","","","","","","","",NA,NA,NA,"0","04","2013",13,NA,NA,NA,NA,NA,"2"
"1047","토토의 움직이는 숲","2013.6.20","505,799,000","0.00%","79,558","191","2,407","덴마크","덴마크","(주)미디어데이"," 에스벤 토프트 야콥슨","","","",NA,NA,NA," 마르쿠스 리가르드"," 알베트 블리크펠트","","","","","","","","","","","",NA,NA,NA,"0","06","2013",13,NA,NA,NA,NA,NA,"3"
"1048","쿵후팬더: 영웅의 탄생","2013.7.4","466,173,000","0.00%","74,250","197","2,035","중국","중국","(주)미디어데이"," 레오 로","","","",NA,NA,NA," 성룡","","","","","","","","","","","","",NA,NA,NA,"0","07","2013",13,NA,NA,NA,NA,NA,"3"
"1049","니모를 찾아서","2003.6.5","757,151,000","0.00%","73,215","212","2,917","미국","미국","월트디즈니코리아㈜"," 앤드류 스탠튼","","","",NA,NA,NA," 앨버트 브룩스"," 엘런 드제너러스"," 알렉산더 굴드"," 윌렘 대포"," 브래드 거렛"," 앨리슨 제니"," 오스틴 펜들튼","","","","","","",NA,NA,NA,"2013.5.1","05","2013",13,NA,NA,NA,NA,NA,"2"
"1050","오싱","2013.12.5","471,568,500","0.00%","73,064","233","3,657","일본","일본","(주)팝엔터테인먼트"," 토가시 신","","","",NA,NA,NA," 하마다 코코네"," 우에토 아야"," 이나가키 고로","","","","","","","","","","",NA,NA,NA,"0","12","2013",13,NA,NA,NA,NA,NA,"3"
"1051","화이트 고릴라","2013.10.31","464,078,500","0.00%","71,796","182","2,181","스페인","스페인","(주)마인스 엔터테인먼트,(주)박수엔터테인먼트"," 안드레스 G. 슈에","","","",NA,NA,NA," 카이 스트로인크"," 누리아 트리폴","","","","","","","","","","","",NA,NA,NA,"0","10","2013",13,NA,NA,NA,NA,NA,"3"
"1052","투 마더스","2013.8.22","497,511,000","0.00%","71,264","198","3,859","프랑스","프랑스","(주)싸이더스"," 안느 퐁텐","","","",NA,NA,NA," 나오미 왓츠"," 로빈 라이트"," 자비에르 사무엘"," 제임스 프레체빌","","","","","","","","","",NA,NA,NA,"0","08","2013",13,NA,NA,NA,NA,NA,"3"
"1053","피노키오: 당나귀 섬의 비밀","2013.4.25","430,554,000","0.00%","68,711","283","2,738","이탈리아","이탈리아,멕시코,벨기에,프랑스,룩셈부르크","(주)인벤트스톤"," 엔조 달로","","","",NA,NA,NA," 로버트 네이러","","","","","","","","","","","","",NA,NA,NA,"0","04","2013",13,NA,NA,NA,NA,NA,"3"
"1054","우리 선희","2013.9.12","529,715,900","0.00%","68,697","42","3,894","한국","한국","(주)영화제작전원사 ,(주)영화사 조제"," 홍상수","","","",NA,NA,NA," 정유미"," 이선균"," 김상중"," 정재영"," 이민우"," 예지원","","","","","","","",NA,NA,NA,"0","09","2013",13,NA,NA,NA,NA,NA,"1"
"1055","닥터","2013.6.20","495,574,500","0.00%","68,312","163","4,131","한국","한국","(주)마인스 엔터테인먼트"," 김성홍","","","",NA,NA,NA," 김창완"," 배소은"," 박건우","","","","","","","","","","",NA,NA,NA,"0","06","2013",13,NA,NA,NA,NA,NA,"1"
"1056","토니 스토리: 깡통제국의 비밀","2013.7.18","422,490,500","0.00%","67,663","257","2,854","독일","독일","(주)영화사 빅"," 토머스 보덴스테인","","","",NA,NA,NA," 박성태"," 전진아"," 전승화"," 홍진욱"," 이재범"," 김경희"," 임경명"," 정준하","","","","","",NA,NA,NA,"0","07","2013",13,NA,NA,NA,NA,NA,"3"
"1057","라스트 스탠드","2013.2.21","492,763,000","0.00%","66,790","300","7,704","미국","미국,한국","(주)씨제이이엔엠"," 줄리안 조단","","","",NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"0","02","2013",13,NA,NA,NA,NA,NA,"2"
"1058","정글번치 : 빙산으로의 귀환","2013.10.2","408,523,000","0.00%","65,827","224","2,428","프랑스","프랑스","(주)팝엔터테인먼트"," 데이빗 알루"," 에릭 토스티","","",NA,NA,NA," 데이빗 알루"," 에릭 토스티","","","","","","","","","","","",NA,NA,NA,"0","10","2013",13,NA,NA,NA,NA,NA,"3"
"1059","에반게리온: Q","2013.4.25","435,800,211","0.00%","61,423","59","2,778","일본","일본","㈜T-JOY,씨너스엔터테인먼트(주)"," 안노 히데아키","","","",NA,NA,NA," 오가타 메구미"," 하야시바라 메구미"," 미야무라 유코","","","","","","","","","","",NA,NA,NA,"0","04","2013",13,NA,NA,NA,NA,NA,"3"
"1060","산타의 매직 크리스탈","2013.11.28","366,202,000","0.00%","60,485","192","1,916","벨기에","벨기에,핀란드","(주)팝엔터테인먼트"," 앙티 하이칼라"," 마크 메르텐스","","",NA,NA,NA," 하동훈"," 김하영"," 이장원"," 최낙윤"," 이현"," 안효민"," 주카 닐런드"," 파울라 베사라"," 키티 코코넨"," 비티 칼리오","","","",NA,NA,NA,"0","11","2013",13,NA,NA,NA,NA,NA,"3"
"1061","웃는 남자","2013.3.28","405,022,500","0.00%","57,838","170","3,824","프랑스","프랑스,체코","씨너스엔터테인먼트(주)","","","","",NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"0","03","2013",13,NA,NA,NA,NA,NA,"3"
"1062","아무르","2012.12.19","426,495,700","0.00%","55,946","30","1,817","프랑스","프랑스,독일,오스트리아","(주)티캐스트"," 미카엘 하네케","","","",NA,NA,NA," 장-루이 트린티냥"," 엠마누엘 리바"," 이자벨 위페르","","","","","","","","","","",NA,NA,NA,"0","12","2012",13,NA,NA,NA,NA,NA,"3"
"1063","호프 스프링즈","2013.4.4","388,432,500","0.00%","55,273","179","3,516","미국","미국","(주)시너지하우스 (시너지)"," 데이빗 프랭클","","","",NA,NA,NA," 메릴 스트립"," 토미 리 존스"," 스티브 카렐","","","","","","","","","","",NA,NA,NA,"0","04","2013",13,NA,NA,NA,NA,NA,"2"
"1064","돌핀 : 꿈꾸는 다니엘의 용감한 모험","2013.3.21","354,256,000","0.00%","53,744","197","1,897","페루","페루,독일,이탈리아","팝엔터테인먼트"," 에두와르도 슐츠","","","",NA,NA,NA," 에두와르도 슐츠"," 주디 켈름"," 마이클 오그","","","","","","","","","","",NA,NA,NA,"0","03","2013",13,NA,NA,NA,NA,NA,"3"
"1065","꼬마영웅 경찰차 프로디","2013.4.11","351,772,000","0.00%","53,735","229","2,375","노르웨이","노르웨이,미국","예지림엔터테인먼트"," 라스무스 A. 실버르센","","","",NA,NA,NA," 로버트 스톨텐베르그","","","","","","","","","","","","",NA,NA,NA,"0","04","2013",13,NA,NA,NA,NA,NA,"3"
"1066","길위에서","2013.5.23","359,709,500","0.00%","53,230","23","1,843","한국","한국","㈜영화사 백두대간","","","","",NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"0","05","2013",13,NA,NA,NA,NA,NA,"1"
"1067","스카이포스 3D","2013.2.28","349,260,500","0.00%","51,553","183","2,227","미국","미국,홍콩","(주)미디어데이"," 토니 탕","","","",NA,NA,NA," 아론 크렙스"," 헤더 고든","","","","","","","","","","","",NA,NA,NA,"0","02","2013",13,NA,NA,NA,NA,NA,"2"
"1068","언어의 정원","2013.8.14","385,295,200","0.00%","51,426","64","2,480","일본","일본","(주)미디어캐슬,(주)팝엔터테인먼트"," 신카이 마코토","","","",NA,NA,NA," 이리노 미유"," 하나자와 카나","","","","","","","","","","","",NA,NA,NA,"0","08","2013",13,NA,NA,NA,NA,NA,"3"
"1069","블랙 가스펠","2013.11.14","351,611,500","0.00%","50,985","143","2,848","한국","한국","(주)넥스트엔터테인먼트월드(NEW)","","","","",NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"0","11","2013",13,NA,NA,NA,NA,NA,"1"
"1070","그렇게 아버지가 된다","2013.12.19","371,549,562","0.00%","49,287","41","1,272","일본","일본","(주)티캐스트콘텐츠허브"," 고레에다 히로카즈","","","",NA,NA,NA," 후쿠야마 마사하루"," 오노 마치코"," 마키 요코"," 릴리 프랭키"," 니노미야 케이타","","","","","","","","",NA,NA,NA,"0","12","2013",13,NA,NA,NA,NA,NA,"3"
"1071","뜨거운 안녕","2013.5.30","315,291,000","0.00%","47,105","172","3,497","한국","한국,일본","(주)나이너스엔터테인먼트","","","","",NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"0","05","2013",13,NA,NA,NA,NA,NA,"1"
"1072","적인걸2 : 신도해왕의 비밀","2013.10.2","329,905,000","0.00%","47,060","169","2,939","중국","중국","씨너스엔터테인먼트(주)"," 서극","","","",NA,NA,NA," 조우정"," 안젤라베이비"," 김범"," 풍소봉"," 임경신"," 덩차오"," 유가령","","","","","","",NA,NA,NA,"0","10","2013",13,NA,NA,NA,NA,NA,"3"
"1073","슈퍼윙스 3D","2013.8.14","269,711,500","0.00%","46,124","129","1,527","러시아","러시아","(주)영화사 빅"," 올가 로패토","","","",NA,NA,NA," 안드레이 메르즈리킨"," 알렉세이 프란데티"," 발렌틴 가프트"," 안토니아 베레즈카"," 알렉산드르 렌코브"," 안피사 체크호바"," 알렉산드르 골로빈"," 알렉산드르 일린"," 블라디미르 티기쵸브"," 일리야 크보스티코브"," 알렉산드르 시엠체브","","",NA,NA,NA,"0","08","2013",13,NA,NA,NA,NA,NA,"3"
"1074","러브레터","1999.11.20","341,717,500","0.00%","45,421","53","1,763","일본","일본","와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트"," 이와이 슌지","","","",NA,NA,NA," 나카야마 미호","","","","","","","","","","","","",NA,NA,NA,"2013.2.14","02","2013",13,NA,NA,NA,NA,NA,"3"
"1075","나의 PS 파트너","2012.12.6","348,352,000","0.00%","44,906","80","1,629","한국","한국","(주)씨제이이엔엠"," 변성현","","","",NA,NA,NA," 지성"," 김아중","","","","","","","","","","","",NA,NA,NA,"0","12","2012",13,NA,NA,NA,NA,NA,"1"
"1076","호두까기인형 3D","2013.1.3","298,459,000","0.00%","44,680","132","1,930","미국","미국","(주)나이너스엔터테인먼트"," 안드레이 콘찰로프스키","","","",NA,NA,NA," 엘르 패닝"," 김유정"," 김준현"," 이상엽"," 찰리 로우"," 존 터투로"," 네이슨 레인"," 리처드 E. 그랜트"," 프란세스 드 라 투어","","","","",NA,NA,NA,"0","01","2013",13,NA,NA,NA,NA,NA,"2"
"1077","프리버즈: 밍쿠와 찌아의 도시 대탈출","2013.9.17","288,856,500","0.00%","44,466","213","2,130","아르헨티나","아르헨티나","(주)영화사 빅"," 구스타보 지아니니"," 다니엘 드 필립포","","",NA,NA,NA," 페토 메나헴"," 마리아노 마르티네즈"," 루이사나 로필라토"," 미타 원스"," 칼라 피터슨","","","","","","","","",NA,NA,NA,"0","09","2013",13,NA,NA,NA,NA,NA,"3"
"1078","글래디에이터: 로마 영웅 탄생의 비밀 3D","2013.3.14","300,235,500","0.00%","44,441","275","2,143","이탈리아","이탈리아","(주)에스비에스콘텐츠허브"," 이기니오 스트라피","","","",NA,NA,NA," 루카 아르겐테로"," 로라 치아티"," 베렌 로드리게즈"," 엠마 테이트","","","","","","","","","",NA,NA,NA,"0","03","2013",13,NA,NA,NA,NA,NA,"3"
"1079","드래곤볼Z : 신들의 전쟁","2013.8.29","292,117,500","0.00%","44,231","262","2,828","일본","일본","(주)인벤트스톤"," 호소다 마사히로","","","",NA,NA,NA," 노자와 마사코"," 야마데라 코이치"," 모리타 마사카즈","","","","","","","","","","",NA,NA,NA,"0","08","2013",13,NA,NA,NA,NA,NA,"3"
"1080","레옹","1995.2.18","327,530,000","0.00%","43,194","75","1,677","프랑스","프랑스","(주)제이앤씨미디어그룹,(주)팝파트너스"," 뤽 베송","","","",NA,NA,NA," 장 르노"," 나탈리 포트만","","","","","","","","","","","",NA,NA,NA,"2013.4.11","04","2013",13,NA,NA,NA,NA,NA,"3"
"1081","쥬라기 공원","1993.7.17","524,340,000","0.00%","43,187","83","1,941","미국","미국","유니버설픽쳐스인터내셔널 코리아(유)"," 안소니 팽크하우저","","","",NA,NA,NA," 조던 로슨"," 코린 네멕"," 베론 웰스"," 게리 스트레치","","","","","","","","","",NA,NA,NA,"2013.6.27","06","2013",13,NA,NA,NA,NA,NA,"2"
"1082","호스트","2013.4.4","299,706,000","0.00%","42,972","244","4,993","미국","미국","(주)넥스트엔터테인먼트월드(NEW)","","","","",NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"0","04","2013",13,NA,NA,NA,NA,NA,"2"
