,X,name,nation,rep_nation,distributor,director1,director2,director3,director4,director5,director6,director7,director8,director9,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,actor17,actor18,actor19,actor20,actor21,actor22,actor23,actor24,actor25,actor26,actor27,actor28,actor29,actor30,actor31,actor32,actor33,actor34,actor35,actor36,actor37,actor38,actor39,actor40,actor41,actor42,actor43,actor44,actor45,actor46,date3,month,year,sales0,boxoffice_num0,num_of_screen0,num_of_screening0,nation2,num_of_ch,major_distributor,grade,time,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,sales_share,a_avg_dir,r_avg_dir,a_avg_act,r_avg_act
590,956,레전드 오브 타잔,미국,미국,워너브러더스 코리아(주), 데이빗 예이츠,,,,NA,NA,NA,NA,NA, 알렉산더 스카스가드, 사무엘 L. 잭슨, 마고 로비, 디몬 하운수, 크리스토프 왈츠,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.6.29,6,2016,7196970717,858402,593,28021,미국,5,1,12세 관람가,109,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.40%,3038000,8.338,744268.0133,8.023333333
591,663,레지던트 이블: 파멸의 날,미국,"미국,독일,호주,캐나다,프랑스",유니버설픽쳐스인터내셔널 코리아(유), 폴 앤더슨,,,,NA,NA,NA,NA,NA, 밀라 요보비치, 알리 라터, 이아인 글렌, 숀 로버츠,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.1.25,1,2017,6422202365,765259,599,24450,미국,4,1,청소년 관람불가,106,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.40%,684285.7143,7.342857143,270736.2857,7.298833333
592,1077,레터스 투 갓,미국,미국,(주)모멘텀엔터테인먼트,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.2.25,2,2016,432604300,66250,119,2297,미국,0,0,전체 관람가,114,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0
593,256,레토,러시아,"러시아,프랑스","(주)엣나인필름,플레이리스트(주)",,,,,,,,NA,NA,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.1.3,1,2019,167909772,19427,112,2007,기타,0,0,15세 관람가,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,23000,8.44,376795.5833,8.004166667
594,189,레플리카,미국,미국,(주)제이앤씨미디어그룹,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.9.25,9,2019,324884230,40985,360,5138,미국,0,0,15세 관람가,107,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.00%,648666.6667,8.103333333,589550.375,7.097
595,1413,령 : 저주받은 사진,일본,일본,(주)스톰픽쳐스코리아, 아사토 마리,,NA,NA,NA,NA,NA,NA,NA, 나카죠 아야미, 모리카와 아오이, 고지마 후지코, 미야마 카렌, 야마야 카스미,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.6.4,6,2015,277244253,36371,253,3871,기타,5,0,15세 관람가,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00%,112036,4.45,50960.93333,7.405666667
596,631,로건,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)", 제임스 맨골드,,,,NA,NA,NA,NA,NA, 휴 잭맨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.3.1,3,2017,18391060223,2169109,954,68709,미국,1,1,청소년 관람불가,119,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.00%,1431000,8.456666667,1179833.333,8.366666667
597,536,로건 럭키,미국,미국,(주)스톰픽쳐스코리아, 스티븐 소더버그,,,,,,,,, 채닝 테이텀, 아담 드라이버, 다니엘 크레이그, 세스 맥팔레인, 라일리 코프, 케이티 홈즈, 세바스찬 스탠, 힐러리 스웽크,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.3.14,3,2018,180226600,23336,257,3250,미국,8,0,12세 관람가,119,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.00%,272770.2,7.042,693080.3083,7.885505952
598,687,로그 원: 스타워즈 스토리,미국,미국,월트디즈니컴퍼니코리아 유한책임회사, 가렛 에드워즈,,,,NA,NA,NA,NA,NA, 펠리시티 존스, 디에고 루나, 매즈 미켈슨, 리즈 아메드, 포레스트 휘태커, 견자단, 강문,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.12.28,12,2016,9047995594,1019309,1717,32667,미국,7,1,12세 관람가,133,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.20%,570360,6.45,874316.9583,7.648541667
599,969,로그 원: 스타워즈 스토리,미국,미국,월트디즈니컴퍼니코리아 유한책임회사, 가렛 에드워즈,,,,NA,NA,NA,NA,NA, 펠리시티 존스, 디에고 루나, 매즈 미켈슨, 리즈 아메드, 포레스트 휘태커, 견자단, 강문,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.12.28,12,2016,5127537094,596487,907,15441,미국,7,1,12세 관람가,133,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.30%,570360,6.45,874316.9583,7.648541667
600,1940,로덴시아: 마법왕국의 전설,페루,"페루,아르헨티나",(주)영화사 빅, 데이비드 비스바노,,,,NA,NA,NA,NA,NA, 헤르난 브라보, 나탈리아 로스미나티, 엔리크 포셀라나, 리카르도 알라니스,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.10.2,10,2013,632768500,98575,221,3017,기타,4,0,전체 관람가,87,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,99000,7.43,99000,7.43
601,2086,로렌스 애니웨이,캐나다,"캐나다,프랑스",(주)엣나인필름, 자비에 돌란,,,,NA,NA,NA,NA,NA, 멜비 푸포, 쉬잔느 클레먼트, 나탈리 베이, 모니아 초크리, 이브 자크,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.12.19,12,2013,72887456,9315,27,370,기타,5,0,15세 관람가,168,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,109403.1667,7.994,60956.92222,7.769
602,246,로마,멕시코,멕시코,판씨네마(주),,,,,,,,NA,NA,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.12.12,12,2018,352645636,42990,52,1634,기타,0,0,15세 관람가,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,8.514,0,0
603,550,로마,멕시코,멕시코,판씨네마(주),,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.12.12,12,2018,173245000,21401,32,728,기타,0,0,15세 관람가,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,8.514,0,0
604,1913,로마 위드 러브,미국,"미국,이탈리아,스페인","(주)팝엔터테인먼트,(주)나이너스엔터테인먼트", 우디 앨런,,,,NA,NA,NA,NA,NA, 제시 아이젠버그, 엘렌 페이지, 알렉 볼드윈, 페넬로페 크루즈, 로베르토 베니니, 그레타 거윅, 알레산드로 티베리, 알레산드라 마스트로나르디, 우디 앨런,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.4.18,4,2013,1324599301,180779,201,7618,미국,9,0,청소년 관람불가,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,92360,7.762321429,241061.6111,8.206214286
605,734,로마의 휴일,한국,한국,메가박스중앙(주)플러스엠, 이덕희,,,,NA,NA,NA,NA,NA, 임창정, 공형진, 정상훈,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.8.30,8,2017,993321176,134827,436,10999,한국,3,0,15세 관람가,108,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,275000,7.84,590011.9048,7.658690476
606,155,로망,한국,한국,(주)메리크리스마스,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.4.3,4,2019,600174900,81754,405,6636,한국,0,0,전체 관람가,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0
607,1795,로미오와 줄리엣,미국,미국,"이십세기폭스코리아(주),(주)프레인글로벌",,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.3.27,3,2014,84831500,12679,47,1208,미국,0,1,15세 관람가,120,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,0,0,104279.2083,7.06
608,1549,로보캅,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주), 호세 파딜라,,,NA,NA,NA,NA,NA,NA, 조엘 킨나만, 사무엘 L. 잭슨, 게리 올드만,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.2.13,2,2014,7299641958,979509,627,29686,미국,3,1,12세 관람가,121,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.40%,244279.75,7.4175,164422.1032,7.428174603
609,2078,로봇 앤 프랭크,미국,미국,(주)마인스 엔터테인먼트, 제이크 슈레이어,,,,NA,NA,NA,NA,NA, 프랭크 란젤라, 제임스 마스던, 리브 타일러, 수잔 서랜든, 피터 사스가드,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.1.17,1,2013,69243000,10379,38,553,미국,5,0,12세 관람가,89,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.00%,10000,6.99,140652.35,8.103566667
610,980,"로봇, 소리",한국,한국,롯데쇼핑㈜롯데엔터테인먼트, 이호재,,,,NA,NA,NA,NA,NA, 이성민, 이희준, 이하늬, 김원해, 채수빈, 심은경,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.1.27,1,2016,3519595560,476665,609,25502,한국,6,1,12세 관람가,117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20%,990000,8.435,1645666.013,7.782314626
611,1029,로빈슨 크루소,벨기에,벨기에,(주)영화사 빅,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.9.7,9,2016,1071533400,139392,329,4326,기타,0,0,전체 관람가,90,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,570714.2857,8.748571429,537068.3333,7.471666667
612,571,로빈슨의 언더워터 어드벤처,러시아,러시아,(주)박수엔터테인먼트, 비탈리 무카메지아노브, 막심 볼코브,,,,,,,, 김명준, 이인석, 신한호, 김정훈, 신경선, 김유림, 안현서,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.11.15,11,2018,125199550,17674,216,1015,기타,7,0,전체 관람가,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,18000,5.8,2221541.667,7.337444444
613,1059,로스트 인 더스트,미국,미국,메가박스중앙(주)플러스엠, 데이빗 맥킨지,,,,NA,NA,NA,NA,NA, 크리스 파인, 벤 포스터, 제프 브리지스, 케이티 믹슨,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.11.3,11,2016,633772822,81236,354,7248,미국,4,0,15세 관람가,103,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.00%,39239.16667,7.657142857,851269.9048,8.065650794
614,853,로스트 인 파리,프랑스,"프랑스,벨기에",그린나래미디어(주), 도미니크 아벨, 피오나 고든,,,NA,NA,NA,NA,NA, 피오나 고든, 도미니크 아벨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.5.18,5,2017,215591038,27206,85,1708,기타,2,0,12세 관람가,83,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,23626.75,7.795416667,23626.75,7.795416667
615,2048,로얄 어페어,덴마크,"덴마크,스웨덴,독일,체코",(주)화인픽쳐스, 니콜라이 아르셀,,,,NA,NA,NA,NA,NA, 알리시아 비칸데르, 매즈 미켈슨, 미켈 폴스라르,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.12.27,12,2012,118215600,15378,20,767,기타,3,0,청소년 관람불가,137,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,40428.66667,7.94,370915.5833,8.17
616,134,로켓맨,영국,"영국,미국",롯데컬처웍스(주)롯데엔터테인먼트, 니콜라스 콜라,,,,,,,NA,NA,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.6.5,6,2019,936108063,108586,640,9870,기타,0,1,15세 관람가,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0
617,1763,로코왕국의 전설: 엘프킹을 찾아서,중국,중국,"(주)마인스 엔터테인먼트,(유)영화사 화수분", 위성준,,,NA,NA,NA,NA,NA,NA, 이선호, 배정미, 임주현, 유지원,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.6.26,6,2014,107159100,16070,178,1026,기타,4,0,전체 관람가,83,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,16000,6.09,1242099.833,6.975
618,1884,론 레인저,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주), 고어 버빈스키,,,,NA,NA,NA,NA,NA, 조니 뎁, 아미 해머, 헬레나 본햄 카터,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.7.4,7,2013,2750149500,387527,401,14155,미국,3,1,15세 관람가,149,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.20%,1731666.667,7.851666667,439871.6667,8.081055556
619,1616,론 서바이버,미국,미국,유니버설픽쳐스인터내셔널 코리아(유), 스티븐 더햄,,,NA,NA,NA,NA,NA,NA, 엘렌 홀맨,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.4.2,4,2014,1433147820,190611,305,11565,미국,1,1,0,121,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.10%,0,4.75,0,5.095
620,1893,롤러코스터,한국,한국,(주)씨제이이엔엠,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.10.17,10,2013,1913087600,270148,374,14726,한국,0,1,15세 관람가,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,5016000,7.958,3036039.706,7.747825397
621,48,롱 리브 더 킹: 목포 영웅,한국,한국,"메가박스중앙(주)플러스엠,(주)콘텐츠 난다긴다", 강윤성,,,,,,,NA,NA, 김래원, 원진아, 진선규, 최귀화,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.6.19,6,2019,9228798910,1094404,965,38839,한국,4,0,15세 관람가,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.50%,3985000,7.3275,1579738.095,8.095297619
622,109,롱 샷,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹", 조나단 레빈,,,,,,,NA,NA, 샤를리즈 테론, 세스 로건,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.7.24,7,2019,1677753797,191122,454,8318,미국,2,0,15세 관람가,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,493333.3333,8.583333333,1743151.333,8.367142857
623,738,루돌프와 많이있어,일본,일본,(주)씨제이이엔엠, 유야마 쿠니히코, 사카키바라 모토노리,,,NA,NA,NA,NA,NA, 김율, 신용우, 홍범기, 시영준, 정유정, 김가령, 이노우에 마오, 스즈키 료헤이, 미즈키 나나, 오오츠카 아키오, 테라사키 유카,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.12.28,12,2016,1627646800,215993,747,5266,기타,11,1,전체 관람가,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,205107.1429,8.603571429,97510.41667,8.475666667
624,1054,루돌프와 많이있어,일본,일본,(주)씨제이이엔엠, 유야마 쿠니히코, 사카키바라 모토노리,,,NA,NA,NA,NA,NA, 김율, 신용우, 홍범기, 시영준, 정유정, 김가령, 이노우에 마오, 스즈키 료헤이, 미즈키 나나, 오오츠카 아키오, 테라사키 유카,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.12.28,12,2016,682883600,89510,375,1733,기타,11,1,전체 관람가,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,205107.1429,8.603571429,97510.41667,8.475666667
625,511,루비 스팍스,미국,미국,(주)팝엔터테인먼트, 조나단 데이턴, 발레리 페리스,,,,,,,, 폴 다노, 조 카잔,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.5.10,5,2018,262133400,29760,149,3828,미국,2,0,15세 관람가,104,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,25333.33333,8.536666667,90925.42857,8.115357143
626,1528,루시,미국,"미국,프랑스",유니버설픽쳐스인터내셔널 코리아(유),,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.9.3,9,2014,16468076039,1974893,641,44585,미국,0,1,청소년 관람불가,101,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.00%,137200,7.186,2305348.111,7.808854167
627,751,루시드 드림,한국,한국,(주)넥스트엔터테인먼트월드(NEW),,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.2.22,2,2017,759481000,102170,461,8534,한국,0,1,15세 관람가,101,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00%,1641.666667,6.003333333,784,4.752
628,446,루이스,독일,독일,(주)스마일이엔티,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.9.20,9,2018,729147750,93000,325,3547,기타,0,0,전체 관람가,85,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,140000,7.855
629,832,루터,독일,독일,THE 픽쳐스,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.10.18,10,2017,219196300,31314,94,1607,기타,0,0,12세 관람가,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,32000,9.1,1061805.917,8.175111111
630,1055,룸,아일랜드,"아일랜드,캐나다","(주)팝엔터테인먼트,(주)영화사 빅", 레니 에이브러햄슨,,,,NA,NA,NA,NA,NA, 브리 라슨, 제이콥 트렘블레이, 조안 알렌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.3.3,3,2016,700569900,87673,333,6926,기타,3,0,15세 관람가,131,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.00%,71500,8.74,2606429.975,7.726428571
631,595,류이치 사카모토: 코다,일본,일본,주식회사 씨네룩스, 스티븐 쉬블,,,,,,,,, 류이치 사카모토,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.6.14,6,2018,122844400,14303,49,1202,기타,1,0,전체 관람가,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,16408,8.29,0,0
632,1796,르누아르,프랑스,프랑스,프리비젼엔터테인먼트,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.2.13,2,2014,88968900,12273,22,716,기타,0,0,청소년 관람불가,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,12000,7.68,12210.5,7.428333333
633,1454,리그레션,스페인,"스페인,캐나다",(주)박수엔터테인먼트, 알레한드로 아메나바르,,NA,NA,NA,NA,NA,NA,NA, 엠마 왓슨, 에단 호크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.10.15,10,2015,141042885,18057,143,1856,기타,2,0,15세 관람가,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,12216.5,7.87,687524.25,6.96625
634,249,리노,브라질,브라질,(주)스톰픽쳐스코리아,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.3.7,3,2019,155296020,20699,322,1524,기타,0,0,전체 관람가,88,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,21000,8.51,425365.2333,7.858666667
635,1928,리딕,미국,미국,(주)영화사 빅, 데이빗 토히,,,,NA,NA,NA,NA,NA, 빈 디젤, 케이티 색코프, 칼 어번, 조디 몰라, 놀런 제라드 펑크,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.11.28,11,2013,927494000,132059,275,7468,미국,5,0,15세 관람가,118,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.10%,240000,7.586666667,1241147.99,7.036704762
636,835,리빙보이 인 뉴욕,미국,미국,주식회사 더쿱, 마크 웹,,,,NA,NA,NA,NA,NA, 칼럼 터너, 제프 브리지스, 케이트 베킨세일, 피어스 브로스넌, 신시아 닉슨, 키어시 클레몬스,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.11.9,11,2017,248619800,30379,158,2998,미국,6,0,15세 관람가,89,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,1873600,8.402,689838.5357,7.411190476
637,1656,리스본행 야간열차,독일,"독일,스위스,포르투갈",(주)나이너스엔터테인먼트, 빌 어거스트,,,NA,NA,NA,NA,NA,NA, 제레미 아이언스, 멜라니 로랑, 잭 휴스턴,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.6.5,6,2014,588227536,76132,57,2292,기타,3,0,15세 관람가,111,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.00%,25434.5,7.8025,313252.4222,8.264222222
